instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,eu-west-1b,1,50.0,1,1,1,2.0,1.0,0.0327,39377.1954,0.0164,1,602097.7894
t4g.large,eu-west-1b,3,50.0,5,1,1,6.0,1.0,0.0981,118131.5863,0.0164,3,200699.2631
t4g.large,eu-west-1b,3,50.0,6,1,1,6.0,0.0,0.0981,118131.5863,0.0164,3,200699.2631
t4g.large,eu-west-1b,5,50.0,10,1,1,10.0,0.0,0.1635,196885.9771,0.0164,5,120419.5579
t4g.large,eu-west-1b,7,50.0,14,1,1,14.0,0.0,0.2289,275640.368,0.0164,7,86013.9699
t4g.large,eu-west-1b,8,50.0,15,1,1,16.0,1.0,0.2616,315017.5634,0.0164,8,75262.2237
t4g.large,eu-west-1b,9,50.0,17,1,1,18.0,1.0,0.2943,354394.7589,0.0164,9,66899.7544
t4g.large,eu-west-1b,10,50.0,20,1,1,20.0,0.0,0.327,393771.9543,0.0164,10,60209.7789
t4g.large,eu-west-1b,13,50.0,25,1,1,26.0,1.0,0.4251,511903.5406,0.0164,13,46315.2146
t4g.large,eu-west-1b,15,50.0,30,1,1,30.0,0.0,0.4905,590657.9314,0.0164,15,40139.8526
t4g.large,eu-west-1b,18,50.0,35,1,1,36.0,1.0,0.5886,708789.5177,0.0164,18,33449.8772
t4g.large,eu-west-1b,20,50.0,40,1,1,40.0,0.0,0.654,787543.9086,0.0164,20,30104.8895
t4g.large,eu-west-1b,23,50.0,45,1,1,46.0,1.0,0.7521,905675.4949,0.0164,23,26178.1648
t4g.large,eu-west-1b,25,50.0,50,1,1,50.0,0.0,0.8175,984429.8857,0.0164,25,24083.9116
