instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,eu-west-1b,1,50.0,1,1,1,2.0,1.0,0.0335,39377.1954,0.0168,1,587719.3348
t4g.large,eu-west-1b,3,50.0,5,1,1,6.0,1.0,0.1005,118131.5863,0.0168,3,195906.4449
t4g.large,eu-west-1b,3,50.0,6,1,1,6.0,0.0,0.1005,118131.5863,0.0168,3,195906.4449
t4g.large,eu-west-1b,5,50.0,10,1,1,10.0,0.0,0.1675,196885.9771,0.0168,5,117543.867
t4g.large,eu-west-1b,7,50.0,14,1,1,14.0,0.0,0.2345,275640.368,0.0168,7,83959.905
t4g.large,eu-west-1b,8,50.0,15,1,1,16.0,1.0,0.268,315017.5634,0.0168,8,73464.9168
t4g.large,eu-west-1b,9,50.0,17,1,1,18.0,1.0,0.3015,354394.7589,0.0168,9,65302.1483
t4g.large,eu-west-1b,10,50.0,20,1,1,20.0,0.0,0.335,393771.9543,0.0168,10,58771.9335
t4g.large,eu-west-1b,13,50.0,25,1,1,26.0,1.0,0.4355,511903.5406,0.0168,13,45209.1796
t4g.large,eu-west-1b,15,50.0,30,1,1,30.0,0.0,0.5025,590657.9314,0.0168,15,39181.289
t4g.large,eu-west-1b,18,50.0,35,1,1,36.0,1.0,0.603,708789.5177,0.0168,18,32651.0742
t4g.large,eu-west-1b,20,50.0,40,1,1,40.0,0.0,0.67,787543.9086,0.0168,20,29385.9667
t4g.large,eu-west-1b,23,50.0,45,1,1,46.0,1.0,0.7705,905675.4949,0.0168,23,25553.0146
t4g.large,eu-west-1b,25,50.0,50,1,1,50.0,0.0,0.8375,984429.8857,0.0168,25,23508.7734
