instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.small,us-west-2d,10,50.0,10,1,2,10.0,0.0,0.076,203536.1129,0.0076,10,267810.6748
m6g.medium,us-west-2d,10,1.0,10,1,4,10.0,0.0,0.135,197708.9612,0.0135,10,146451.0824
c8gn.2xlarge,us-west-2d,3,40.0,10,2,2,12.0,2.0,0.2487,369419.3826,0.0207,3,123783.4682
c8gn.16xlarge,us-west-2d,2,40.0,17,7,7,18.0,1.0,1.4736,554129.0739,0.0819,2,20890.9803
t3.small,us-west-2d,50,50.0,50,1,2,50.0,0.0,0.38,1017680.5643,0.0076,50,53562.135
m6g.medium,us-west-2d,50,1.0,50,1,4,50.0,0.0,0.675,988544.8062,0.0135,50,29290.2165
c8gn.2xlarge,us-west-2d,13,40.0,50,2,2,52.0,2.0,1.0777,1600817.3246,0.0207,13,28565.4157
c8gn.16xlarge,us-west-2d,4,40.0,75,3,5,84.0,9.0,2.9472,2585935.6782,0.0351,4,10445.4901
t3.small,us-west-2d,100,50.0,100,1,2,100.0,0.0,0.76,2035361.1286,0.0076,100,26781.0675
m6g.medium,us-west-2d,100,1.0,100,1,4,100.0,0.0,1.35,1977089.6125,0.0135,100,14645.1082
c8gn.2xlarge,us-west-2d,25,40.0,100,2,2,100.0,0.0,2.0725,3078494.855,0.0207,25,14854.0162
c8gn.2xlarge,us-west-2d,58,40.0,115,4,2,116.0,1.0,4.8082,3571054.0318,0.0414,58,6402.5932
r7g.16xlarge,us-west-2a,5,50.0,287,1,6,320.0,33.0,5.6985,8165848.32,0.0178,5,4478.069
t3.small,us-west-2d,400,50.0,400,1,2,400.0,0.0,3.04,8141444.5143,0.0076,400,6695.2669
m6g.medium,us-west-2d,400,1.0,400,1,4,400.0,0.0,5.4,7908358.45,0.0135,400,3661.2771
c8gn.2xlarge,us-west-2d,100,40.0,400,2,2,400.0,0.0,8.29,12313979.42,0.0207,100,3713.504
r7g.16xlarge,us-west-2a,8,50.0,439,1,9,448.0,9.0,9.1176,11432187.648,0.0204,8,2798.7931
t3.small,us-west-2d,1000,50.0,1000,1,2,1000.0,0.0,7.6,20353611.2857,0.0076,1000,2678.1067
m6g.medium,us-west-2d,1000,1.0,1000,1,4,1000.0,0.0,13.5,19770896.125,0.0135,1000,1464.5108
c8gn.2xlarge,us-west-2d,250,40.0,1000,2,2,1000.0,0.0,20.725,30784948.55,0.0207,250,1485.4016
