instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,us-west-2d,1,50.0,1,1,1,2.0,1.0,0.0263,39377.1954,0.0132,1,748615.8827
t4g.large,us-west-2d,3,50.0,5,1,1,6.0,1.0,0.0789,118131.5863,0.0132,3,249538.6276
t4g.large,us-west-2d,3,50.0,6,1,1,6.0,0.0,0.0789,118131.5863,0.0132,3,249538.6276
t4g.large,us-west-2d,5,50.0,10,1,1,10.0,0.0,0.1315,196885.9771,0.0132,5,149723.1765
t4g.large,us-west-2d,7,50.0,14,1,1,14.0,0.0,0.1841,275640.368,0.0132,7,106945.1261
t4g.large,us-west-2d,8,50.0,15,1,1,16.0,1.0,0.2104,315017.5634,0.0132,8,93576.9853
t4g.large,us-west-2d,9,50.0,17,1,1,18.0,1.0,0.2367,354394.7589,0.0132,9,83179.5425
t4g.large,us-west-2d,10,50.0,20,1,1,20.0,0.0,0.263,393771.9543,0.0132,10,74861.5883
t4g.large,us-west-2d,13,50.0,25,1,1,26.0,1.0,0.3419,511903.5406,0.0131,13,57585.8371
t4g.large,us-west-2d,15,50.0,30,1,1,30.0,0.0,0.3945,590657.9314,0.0132,15,49907.7255
t4g.large,us-west-2d,18,50.0,35,1,1,36.0,1.0,0.4734,708789.5177,0.0132,18,41589.7713
t4g.large,us-west-2d,20,50.0,40,1,1,40.0,0.0,0.526,787543.9086,0.0132,20,37430.7941
t4g.large,us-west-2d,23,50.0,45,1,1,46.0,1.0,0.6049,905675.4949,0.0132,23,32548.5166
t4g.large,us-west-2d,25,50.0,50,1,1,50.0,0.0,0.6575,984429.8857,0.0132,25,29944.6353
