instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,us-west-2d,1,50.0,1,1,1,2.0,1.0,0.0216,39377.1954,0.0108,1,911509.1534
t4g.large,us-west-2d,3,50.0,5,1,1,6.0,1.0,0.0648,118131.5863,0.0108,3,303836.3845
t4g.large,us-west-2d,3,50.0,6,1,1,6.0,0.0,0.0648,118131.5863,0.0108,3,303836.3845
t4g.large,us-west-2d,5,50.0,10,1,1,10.0,0.0,0.108,196885.9771,0.0108,5,182301.8307
t4g.large,us-west-2d,7,50.0,14,1,1,14.0,0.0,0.1512,275640.368,0.0108,7,130215.5933
t4g.large,us-west-2d,8,50.0,15,1,1,16.0,1.0,0.1728,315017.5634,0.0108,8,113938.6442
t4g.large,us-west-2d,9,50.0,17,1,1,18.0,1.0,0.1944,354394.7589,0.0108,9,101278.7948
t4g.large,us-west-2d,10,50.0,20,1,1,20.0,0.0,0.216,393771.9543,0.0108,10,91150.9153
t4g.large,us-west-2d,13,50.0,25,1,1,26.0,1.0,0.2808,511903.5406,0.0108,13,70116.0887
t4g.large,us-west-2d,15,50.0,30,1,1,30.0,0.0,0.324,590657.9314,0.0108,15,60767.2769
t4g.large,us-west-2d,18,50.0,35,1,1,36.0,1.0,0.3888,708789.5177,0.0108,18,50639.3974
t4g.large,us-west-2d,20,50.0,40,1,1,40.0,0.0,0.432,787543.9086,0.0108,20,45575.4577
t4g.large,us-west-2d,23,50.0,45,1,1,46.0,1.0,0.4968,905675.4949,0.0108,23,39630.8328
t4g.large,us-west-2d,25,50.0,50,1,1,50.0,0.0,0.54,984429.8857,0.0108,25,36460.3661
