pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1464288.582733813,515015.41807692306,1464288.582733813,882896.7578475336,1464288.582733813,0.0,3.0,0.0,1.0,0.0
5,1,1,391020.5830164766,257507.7091346154,292857.7162589928,294298.91953163926,328207.7021276596,0.0,3.0,0.0,1.0,0.0
6,1,1,339169.22171563667,257507.7091346154,244048.09692246205,294298.91953163926,192889.6696917315,0.0,2.0,0.0,0.0,0.0
10,1,1,204496.0426389737,171671.80606837609,146428.85820143885,176579.35165919282,90483.95224615386,0.0,2.0,0.0,0.0,0.0
14,1,1,146375.17349615842,128753.85454326922,104592.04155043312,126128.1083554498,77102.55585305466,0.0,2.0,0.0,0.0,0.0
15,1,1,133057.3335928489,128753.85454326922,97619.23878497203,110362.09480100896,49654.23667789001,0.0,1.0,0.0,1.0,0.0
17,1,1,119401.59487146446,103003.08363076922,86134.62246396653,98099.63984387976,51334.59733851143,0.0,3.0,0.0,1.0,0.0
20,1,1,103003.08363076922,103003.08363076922,73214.42908273381,88289.67585201793,68335.29019318486,0.0,0.0,0.0,0.0,0.0
25,1,1,81582.33855904927,73573.63116954474,58571.54326330935,67915.13527210975,34695.07912042746,0.0,3.0,0.0,1.0,0.0
30,1,1,68500.10677989223,64376.92727163461,48809.61939248601,58859.78389636273,36524.91267129383,0.0,2.0,0.0,0.0,0.0
35,1,1,58096.41323778702,57223.935351377026,41836.81662017325,49049.81991501966,24144.77433391961,0.0,1.0,0.0,1.0,0.0
40,1,1,51501.54181923077,51501.54181923077,36607.214541366906,44144.837926008964,18953.01425611681,0.0,0.0,0.0,0.0,0.0
45,1,1,45526.67512080608,42917.95151442308,32539.746261657343,38386.815588257734,13763.814664396885,0.0,3.0,0.0,1.0,0.0
50,1,1,41140.4721420671,39616.5706304051,29285.77163453237,35315.870339013454,13253.696112366808,0.0,2.0,0.0,0.0,0.0
