pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1394082.9657534247,1011359.5830815712,1394082.9657534247,999421.2030456853,1384599.4081632653,0.0,1.0,0.0,1.0,0.0
5,1,1,367066.6744444444,337119.8608593488,278816.5928767123,333140.40129723627,216103.0089108911,0.0,1.0,0.0,1.0,0.0
6,1,1,333140.40129723627,337119.8608593488,232347.16076864538,333140.40129723627,289570.86451077944,0.0,0.0,0.0,0.0,0.0
10,1,1,199884.24071065985,202271.91649546826,139408.29650684932,199884.24071065985,110299.93901973266,0.0,0.0,0.0,0.0,0.0
14,1,1,142774.4576815498,144479.9403477403,99577.35462678222,142774.4576815498,74117.34035959745,0.0,0.0,0.0,0.0,0.0
15,1,1,129396.27510382513,126419.94781438822,92938.86432267884,124927.65046002538,58684.075978246445,0.0,1.0,0.0,1.0,0.0
17,1,1,114562.81160756985,112373.28695311626,82004.88029103664,111046.8004324121,54287.78487335738,0.0,1.0,0.0,1.0,0.0
20,1,1,99942.12038071065,101135.95824773413,69704.14823630138,99942.12038071065,62382.62252631578,0.0,0.0,0.0,0.0,0.0
25,1,1,78546.60659760956,77796.89096158314,55763.31858630137,76878.55414051002,38536.40871342314,0.0,1.0,0.0,1.0,0.0
30,1,1,66628.08024816695,67423.97217186975,46469.43216133942,66628.08024816695,27177.96382337526,0.0,0.0,0.0,0.0,0.0
35,1,1,56387.97740445534,56116.0932975362,39830.94185071289,55523.40020837249,16529.98338686403,0.0,1.0,0.0,1.0,0.0
40,1,1,49971.060190355325,50469.16145378152,34852.07411815069,49971.060190355325,14471.367932875111,0.0,0.0,0.0,0.0,0.0
45,1,1,43980.74953869048,43847.09255000232,30979.621440892945,43453.095818180074,15558.063238921495,0.0,1.0,0.0,1.0,0.0
50,1,1,39976.848150253805,40318.73164239366,27881.65929589041,39976.848150253805,14097.638873548105,0.0,0.0,0.0,0.0,0.0
