pods,cpu,mem,tolerance_0.0001_efficiency,tolerance_0.0001_excess_pods,tolerance_0.1_efficiency,tolerance_0.1_excess_pods,tolerance_0.01_efficiency,tolerance_0.01_excess_pods,tolerance_0.001_efficiency,tolerance_0.001_excess_pods
10,1,2,728974.6309401708,0.0,728974.6309401708,0.0,728974.6309401708,0.0,728974.6309401708,0.0
10,1,4,691930.6130434782,0.0,691930.6130434782,0.0,691930.6130434782,0.0,691930.6130434782,0.0
10,2,2,264064.45988495304,2.0,264064.45988495304,2.0,264064.45988495304,2.0,264064.45988495304,2.0
17,7,7,40546.1788596305,0.0,39680.796774546245,0.0,40546.1788596305,0.0,40546.1788596305,0.0
50,1,2,114490.14708490566,0.0,114490.14708490566,0.0,114490.14708490566,0.0,114490.14708490566,0.0
50,1,4,101065.26705078958,0.0,101065.26705078958,0.0,101065.26705078958,0.0,101065.26705078958,0.0
50,2,2,52377.55954115413,2.0,52377.55954115413,2.0,52377.55954115413,2.0,52377.55954115413,2.0
75,3,5,21262.67874727623,1.0,19942.280743774787,0.0,21262.67874727623,1.0,21262.67874727623,1.0
100,1,2,54229.41944334975,0.0,54229.41944334975,0.0,54229.41944334975,0.0,54229.41944334975,0.0
100,1,4,49362.82797450879,4.0,49362.82797450879,4.0,49362.82797450879,4.0,49362.82797450879,4.0
100,2,2,26487.61100445576,0.0,26487.61100445576,0.0,26487.61100445576,0.0,26487.61100445576,0.0
115,4,2,11202.542299808429,1.0,11202.542299808429,1.0,11202.542299808429,1.0,11202.542299808429,1.0
287,1,6,17010.933306939245,1.0,17010.933306939245,1.0,17010.933306939245,1.0,17010.933306939245,1.0
400,1,2,13034.33787636832,0.0,13034.33787636832,0.0,13034.33787636832,0.0,13034.33787636832,0.0
400,1,4,12280.861924925317,0.0,12280.861924925317,0.0,12280.861924925317,0.0,12280.861924925317,0.0
400,2,2,6443.43755600749,0.0,6443.43755600749,0.0,6443.43755600749,0.0,6443.43755600749,0.0
439,1,9,9609.188854633221,0.0,9609.188854633221,0.0,9609.188854633221,0.0,9609.188854633221,0.0
1000,1,2,5098.519861881708,0.0,5098.519861881708,0.0,5098.519861881708,0.0,5098.519861881708,0.0
1000,1,4,4640.284651098817,0.0,4640.284651098817,0.0,4640.284651098817,0.0,4640.284651098817,0.0
1000,2,2,2455.532944896796,0.0,2455.532944896796,0.0,2455.532944896796,0.0,2455.532944896796,0.0
