instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t2.small,us-west-2c,10,50.0,10,1,2,10.0,0.0,0.064,217721.9514,0.0064,10,340190.5491
t2.medium,us-west-2c,10,50.0,10,1,4,10.0,0.0,0.138,217721.9514,0.0138,10,157769.53
m8g.large,us-west-2d,10,50.0,10,2,2,10.0,0.0,0.277,309744.592,0.0277,10,111821.1523
c8g.2xlarge,us-west-2d,17,40.0,17,7,7,17.0,0.0,1.6541,523344.1254,0.0973,17,18611.2983
t2.small,us-west-2c,50,50.0,50,1,2,50.0,0.0,0.32,1088609.7571,0.0064,50,68038.1098
t2.medium,us-west-2c,50,50.0,50,1,4,50.0,0.0,0.69,1088609.7571,0.0138,50,31553.906
m8g.large,us-west-2d,50,50.0,50,2,2,50.0,0.0,1.385,1548722.96,0.0277,50,22364.2305
c7i-flex.xlarge,us-west-2d,75,40.0,75,3,5,75.0,0.0,3.795,2328599.6786,0.0506,75,8181.29
t2.small,us-west-2c,100,50.0,100,1,2,100.0,0.0,0.64,2177219.5143,0.0064,100,34019.0549
t2.medium,us-west-2c,100,50.0,100,1,4,100.0,0.0,1.38,2177219.5143,0.0138,100,15776.953
m8g.large,us-west-2d,100,50.0,100,2,2,100.0,0.0,2.77,3097445.92,0.0277,100,11182.1152
c7i-flex.xlarge,us-west-2d,115,40.0,115,4,2,115.0,0.0,5.819,3570519.5071,0.0506,115,5335.6239
r7g.medium,us-west-2d,287,50.0,287,1,6,287.0,0.0,4.7068,7323745.212,0.0164,287,5421.5764
t2.small,us-west-2c,400,50.0,400,1,2,400.0,0.0,2.56,8708878.0571,0.0064,400,8504.7637
t2.medium,us-west-2c,400,50.0,400,1,4,400.0,0.0,5.52,8708878.0571,0.0138,400,3944.2383
m8g.large,us-west-2d,400,50.0,400,2,2,400.0,0.0,11.08,12389783.68,0.0277,400,2795.5288
x2gd.medium,us-west-2a,439,50.0,439,1,9,439.0,0.0,9.7897,8688468.3354,0.0223,439,2021.6656
t2.small,us-west-2c,1000,50.0,1000,1,2,1000.0,0.0,6.4,21772195.1429,0.0064,1000,3401.9055
t2.medium,us-west-2c,1000,50.0,1000,1,4,1000.0,0.0,13.8,21772195.1429,0.0138,1000,1577.6953
m8g.large,us-west-2d,1000,50.0,1000,2,2,1000.0,0.0,27.7,30974459.2,0.0277,1000,1118.2115
