instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,us-east-1d,1,50.0,1,1,1,2.0,1.0,0.0225,39377.1954,0.0112,1,875048.7873
t4g.large,us-east-1d,3,50.0,5,1,1,6.0,1.0,0.0675,118131.5863,0.0113,3,291682.9291
t4g.large,us-east-1d,3,50.0,6,1,1,6.0,0.0,0.0675,118131.5863,0.0113,3,291682.9291
t4g.large,us-east-1d,5,50.0,10,1,1,10.0,0.0,0.1125,196885.9771,0.0112,5,175009.7575
t4g.large,us-east-1d,7,50.0,14,1,1,14.0,0.0,0.1575,275640.368,0.0112,7,125006.9696
t4g.large,us-east-1d,8,50.0,15,1,1,16.0,1.0,0.18,315017.5634,0.0112,8,109381.0984
t4g.large,us-east-1d,9,50.0,17,1,1,18.0,1.0,0.2025,354394.7589,0.0112,9,97227.643
t4g.large,us-east-1d,10,50.0,20,1,1,20.0,0.0,0.225,393771.9543,0.0112,10,87504.8787
t4g.large,us-east-1d,13,50.0,25,1,1,26.0,1.0,0.2925,511903.5406,0.0112,13,67311.4452
t4g.large,us-east-1d,15,50.0,30,1,1,30.0,0.0,0.3375,590657.9314,0.0112,15,58336.5858
t4g.large,us-east-1d,18,50.0,35,1,1,36.0,1.0,0.405,708789.5177,0.0112,18,48613.8215
t4g.large,us-east-1d,20,50.0,40,1,1,40.0,0.0,0.45,787543.9086,0.0112,20,43752.4394
t4g.large,us-east-1d,23,50.0,45,1,1,46.0,1.0,0.5175,905675.4949,0.0112,23,38045.5994
t4g.large,us-east-1d,25,50.0,50,1,1,50.0,0.0,0.5625,984429.8857,0.0112,25,35001.9515
