pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,240104.8501219512,240104.8501219512,207354.23942857143,207354.23942857143,0.0,0.0,0.0,0.0
10,1,4,128264.48019543974,8142.753336864408,106869.70875675675,33618.255611290595,0.0,182.0,0.0,22.0
10,2,2,83321.63708264915,9307.618609221467,59095.0,20010.81452104942,0.0,86.0,0.0,22.0
17,7,7,13562.45894755651,9307.61860978136,11360.08957273156,10005.40726052471,1.0,10.0,0.0,1.0
50,1,2,48020.97003414634,48020.97003414634,41470.84788952381,41470.84788952381,0.0,0.0,0.0,0.0
50,1,4,25872.007508541396,8142.753336864408,21373.941755675674,16809.127805645297,0.0,142.0,0.0,14.0
50,2,2,17617.515349997102,9307.618609221467,11819.0,10005.40726052471,0.0,46.0,0.0,14.0
75,3,5,7741.1047350479275,6185.129561601809,3401.4444946810036,5002.703630262355,0.0,21.0,0.0,9.0
100,1,2,23721.20206506024,23721.20206506024,20735.423945714287,20735.423945714287,0.0,0.0,0.0,0.0
100,1,4,12936.003754270698,8142.753336864408,10686.970878378379,8404.563902822649,0.0,92.0,0.0,28.0
100,2,2,8889.096442363616,6185.129561601809,5909.5,5002.703630262355,0.0,44.0,0.0,28.0
115,4,2,3832.521719108739,3701.478114012754,2218.3333660832977,2501.3518151311773,0.0,5.0,0.0,13.0
287,1,6,4055.0696817609255,3649.812459355957,2885.372928900323,3032.3565595933374,0.0,33.0,0.0,1.0
400,1,2,5076.733556155778,3978.0756895155077,5183.855986369048,5183.855986369048,0.0,92.0,0.0,0.0
400,1,4,3899.4996328228012,2714.2511122881356,2671.7427195945947,2586.019662406969,0.0,176.0,0.0,16.0
400,2,2,2210.5486922194973,2045.0402917858567,1477.375,1539.2934246961092,0.0,32.0,0.0,16.0
439,1,9,2296.5652809772064,2006.3781314279292,1075.9699917395767,1654.012668878214,2.0,67.0,0.0,23.0
1000,1,2,1848.6390347600131,1848.6390347600131,2073.542394561905,2073.542394561905,0.0,0.0,0.0,0.0
1000,1,4,1559.7998531291207,1357.1255561440678,1068.697087837838,1050.570487852831,0.0,152.0,0.0,24.0
1000,2,2,875.0060063349717,854.3209856506138,590.95,625.3379537827943,0.0,24.0,0.0,24.0
