instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
m8a.large,us-east-1b,5,25.0,10,1,2,10.0,0.0,0.071,478632.211,0.0071,5,674129.8746
m8a.large,us-east-1b,5,25.0,10,1,4,10.0,0.0,0.071,478632.211,0.0071,5,674129.8746
m8a.large,us-east-1b,10,25.0,10,2,2,10.0,0.0,0.142,478632.211,0.0142,10,337064.9373
m8a.16xlarge,us-east-1d,2,1.0,17,7,7,18.0,1.0,0.9446,861537.9798,0.0525,2,50670.359
m8a.large,us-east-1b,25,25.0,50,1,2,50.0,0.0,0.355,2393161.055,0.0071,25,134825.9749
m8a.large,us-east-1b,25,25.0,50,1,4,50.0,0.0,0.355,2393161.055,0.0071,25,134825.9749
m8a.large,us-east-1b,50,25.0,50,2,2,50.0,0.0,0.71,2393161.055,0.0142,50,67412.9875
m8a.metal-24xl,us-east-1d,3,1.0,75,3,5,96.0,21.0,2.0694,4594869.2256,0.0216,3,23129.0331
m8a.large,us-east-1b,50,25.0,100,1,2,100.0,0.0,0.71,4786322.11,0.0071,50,67412.9875
m8a.large,us-east-1b,50,25.0,100,1,4,100.0,0.0,0.71,4786322.11,0.0071,50,67412.9875
m8a.large,us-east-1b,100,25.0,100,2,2,100.0,0.0,1.42,4786322.11,0.0142,100,33706.4937
m8a.xlarge,us-east-1b,115,5.0,115,4,2,115.0,0.0,3.289,5504270.4265,0.0286,115,14552.5148
m8a.metal-24xl,us-east-1d,5,1.0,287,1,6,320.0,33.0,3.449,15316230.752,0.0108,5,13877.4199
m8a.large,us-east-1b,200,25.0,400,1,2,400.0,0.0,2.84,19145288.44,0.0071,200,16853.2469
m8a.large,us-east-1b,200,25.0,400,1,4,400.0,0.0,2.84,19145288.44,0.0071,200,16853.2469
m8a.large,us-east-1b,400,25.0,400,2,2,400.0,0.0,5.68,19145288.44,0.0142,400,8426.6234
r8a.48xlarge,us-east-1c,3,5.0,439,1,9,510.0,71.0,7.743,24104220.321,0.0152,3,6103.9877
m8a.large,us-east-1b,500,25.0,1000,1,2,1000.0,0.0,7.1,47863221.1,0.0071,500,6741.2987
m8a.large,us-east-1b,500,25.0,1000,1,4,1000.0,0.0,7.1,47863221.1,0.0071,500,6741.2987
m8a.large,us-east-1b,1000,25.0,1000,2,2,1000.0,0.0,14.2,47863221.1,0.0142,1000,3370.6494
