pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,496230.7908641975,60679.39029400436,359957.01268817205,61296.723086496575,0.0,86.0,0.0,54.0
10,1,4,561987.8370986921,60679.39029400436,230790.60864864863,44176.16410156924,0.0,86.0,0.0,54.0
10,2,2,258828.1679389313,60679.39029400436,92163.86811023622,61296.723086496575,0.0,38.0,0.0,22.0
17,7,7,37705.75780800919,19705.306274755058,16235.15799026483,30648.361543248284,0.0,23.0,0.0,1.0
50,1,2,101867.92477319586,60679.39029400436,71991.40254193549,61296.723086496575,0.0,46.0,0.0,14.0
50,1,4,112504.58724113306,60679.39029400436,46158.12173333333,44176.16410156924,0.0,46.0,0.0,14.0
50,2,2,51391.564083270634,30061.809629818094,18432.773622047243,30648.361543248287,0.0,46.0,0.0,14.0
75,3,5,25156.04486906536,14807.687543079139,5322.1460446247465,15324.180771624144,0.0,53.0,0.0,9.0
100,1,2,50933.96238659793,30061.809629818094,35995.701270967744,30648.361543248287,0.0,92.0,0.0,28.0
100,1,4,58170.064123076925,30061.809629818094,23079.060866666667,22088.08205078462,0.0,92.0,0.0,28.0
100,2,2,28829.557826033913,27694.34964256416,9216.386811023622,15324.180771624144,0.0,4.0,0.0,28.0
115,4,2,12338.000130524446,11818.157906581317,3470.964811711791,7662.090385812072,0.0,5.0,0.0,13.0
287,1,6,19861.815893427465,19861.815893427465,6685.252154777188,6685.252154777188,1.0,1.0,0.0,0.0
400,1,2,12819.957654723126,11818.157906581317,8998.925317674732,8756.674726642368,0.0,80.0,0.0,48.0
400,1,4,14209.361162888581,11818.157906581317,5769.7652167792785,6310.880585938462,0.0,80.0,0.0,48.0
400,2,2,7035.723636417768,6632.86980745481,2304.0967027559054,4715.132545115121,0.0,24.0,0.0,16.0
439,1,9,11417.329476277902,11417.329476277902,2576.179580222187,3349.862763092824,0.0,0.0,0.0,137.0
1000,1,2,5007.286259541985,5385.687420946477,3599.570127075269,3831.045192906036,0.0,40.0,0.0,24.0
1000,1,4,5606.545326215896,5385.687420946477,2307.906086711712,2761.0102563480773,0.0,40.0,0.0,24.0
1000,2,2,2738.621264999418,2735.8213682940736,921.6386811023622,1915.522596453018,0.0,1.0,0.0,24.0
