pods,cpu,mem,tolerance_0.0001_efficiency,tolerance_0.0001_excess_pods,tolerance_0.1_efficiency,tolerance_0.1_excess_pods,tolerance_0.01_efficiency,tolerance_0.01_excess_pods,tolerance_0.001_efficiency,tolerance_0.001_excess_pods
10,1,2,491377.67799511005,0.0,491377.67799511005,0.0,491377.67799511005,0.0,491377.67799511005,0.0
10,1,4,307979.1562624255,0.0,307979.1562624255,0.0,307979.1562624255,0.0,307979.1562624255,0.0
10,2,2,213665.96091205213,2.0,213665.96091205213,2.0,213665.96091205213,2.0,213665.96091205213,2.0
17,7,7,37705.75780800919,0.0,37705.75780800919,0.0,37705.75780800919,0.0,37705.75780800919,0.0
50,1,2,101658.31998971193,0.0,101658.31998971193,0.0,101658.31998971193,0.0,101658.31998971193,0.0
50,1,4,62649.46459910198,0.0,62649.46459910198,0.0,62649.46459910198,0.0,62649.46459910198,0.0
50,2,2,49307.5294412428,2.0,49307.5294412428,2.0,49307.5294412428,2.0,49307.5294412428,2.0
75,3,5,18663.280000000002,0.0,18663.280000000002,0.0,18663.280000000002,0.0,18663.280000000002,0.0
100,1,2,50829.15999485597,0.0,50829.15999485597,0.0,50829.15999485597,0.0,50829.15999485597,0.0
100,1,4,38728.20891983805,0.0,38728.20891983805,0.0,38728.20891983805,0.0,38728.20891983805,0.0
100,2,2,25639.915309446253,0.0,25639.915309446253,0.0,25639.915309446253,0.0,25639.915309446253,0.0
115,4,2,10982.606875767386,1.0,10982.606875767386,1.0,10982.606875767386,1.0,10982.606875767386,1.0
287,1,6,12767.381033697631,1.0,12767.381033697631,1.0,12767.381033697631,1.0,12767.381033697631,1.0
400,1,2,12819.957654723126,0.0,12819.957654723126,0.0,12819.957654723126,0.0,12819.957654723126,0.0
400,1,4,9035.225004603204,0.0,9035.225004603204,0.0,9035.225004603204,0.0,9035.225004603204,0.0
400,2,2,6267.081210191082,0.0,6267.081210191082,0.0,6267.081210191082,0.0,6267.081210191082,0.0
439,1,9,7181.651831454918,9.0,7181.651831454918,9.0,7181.651831454918,9.0,7181.651831454918,9.0
1000,1,2,4941.276836158192,0.0,4941.276836158192,0.0,4941.276836158192,0.0,4941.276836158192,0.0
1000,1,4,3695.9909123271555,0.0,3695.9909123271555,0.0,3695.9909123271555,0.0,3695.9909123271555,0.0
1000,2,2,2309.9518916508227,0.0,2309.9518916508227,0.0,2309.9518916508227,0.0,2309.9518916508227,0.0
