pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,978539.0048076924,660276.1775147929,978539.0048076924,579076.4029411764,978539.0048076924,0.0,1.0,0.0,1.0,0.0
5,1,1,252467.46317512274,220092.0590620206,195707.80076923076,193025.4678104575,142889.7145662848,0.0,1.0,0.0,1.0,0.0
6,1,1,220092.0590620206,220092.0590620206,163089.8340010684,193025.4678104575,101754.79673659676,0.0,0.0,0.0,0.0,0.0
10,1,1,132055.2354240631,132055.2354240631,97853.9004326923,115815.28064705881,104003.11359223301,0.0,0.0,0.0,0.0,0.0
14,1,1,94325.16815601979,94325.16815601979,69895.64315149136,82725.20048019208,49439.87632009824,0.0,0.0,0.0,0.0,0.0
15,1,1,86774.4906042055,82534.5221431213,65235.93361111112,72384.55041360293,48807.8639397019,0.0,1.0,0.0,1.0,0.0
17,1,1,76698.1633097892,73364.01968734019,57561.117896593016,64341.82260348584,33945.53774486383,0.0,1.0,0.0,1.0,0.0
20,1,1,66027.61771203156,66027.61771203156,48926.950204326924,57907.64033823529,47514.345297318316,0.0,0.0,0.0,0.0,0.0
25,1,1,52369.84511125238,50790.47516426828,39141.560161538466,44544.33872258962,31930.496981664313,0.0,1.0,0.0,1.0,0.0
30,1,1,44018.41181240413,44018.41181240413,32617.96680555556,38605.093555555555,19749.85379266751,0.0,0.0,0.0,0.0,0.0
35,1,1,37499.803702924466,36682.0098406263,27958.257260596547,32170.911297204064,11137.32579896503,0.0,1.0,0.0,1.0,0.0
40,1,1,33013.80885848126,33013.80885848126,24463.475102163462,28953.820169117644,8591.736018097356,0.0,0.0,0.0,0.0,0.0
45,1,1,29206.472008058045,28707.659877033442,21745.3112037037,25177.234929945513,12718.67899190264,0.0,1.0,0.0,1.0,0.0
50,1,1,26411.047086390532,26411.047086390532,19570.78008269231,23163.056134117647,9248.224070293914,0.0,0.0,0.0,0.0,0.0
