alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,instance_types
0.0,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.01,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.02,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.03,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.04,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.05,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.06,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.07,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.08,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.09,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.1,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.11,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.12,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.13,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.14,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.15,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.16,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.17,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.18,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.19,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.2,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.21,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.22,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.23,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.24,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.25,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.26,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.27,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.28,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.29,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.3,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.31,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.32,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.33,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.34,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.35000000000000003,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.36,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.37,0.5219,334536,640997.8827361562,17,0,{'c6gd.2xlarge_use1-az6': 17}
0.38,1.5350000000000001,983931,640997.8827361562,50,33,{'c6gd.2xlarge_use1-az6': 50}
0.39,4.592,2854398,621602.3532229966,145,128,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az6': 50, 'g5g.16xlarge_use1-az6': 5}"
0.4,15.196000000000002,9151561,602234.877994209,465,448,"{'c6gd.16xlarge_use1-az4': 30, 'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 50, 'c6gd.2xlarge_use1-az6': 50, 'g5g.16xlarge_use1-az6': 5}"
0.41000000000000003,15.604200000000002,9382121,601256.1377105201,474,457,"{'c6gd.16xlarge_use1-az4': 30, 'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 50, 'c6gd.2xlarge_use1-az6': 50, 'g5g.16xlarge_use1-az6': 5, 'm7g.metal_use1-az5': 1}"
0.42,15.604200000000002,9382121,601256.1377105201,474,457,"{'c6gd.16xlarge_use1-az4': 30, 'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 50, 'c6gd.2xlarge_use1-az6': 50, 'g5g.16xlarge_use1-az6': 5, 'm7g.metal_use1-az5': 1}"
0.43,15.604200000000002,9382121,601256.1377105201,474,457,"{'c6gd.16xlarge_use1-az4': 30, 'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 50, 'c6gd.2xlarge_use1-az6': 50, 'g5g.16xlarge_use1-az6': 5, 'm7g.metal_use1-az5': 1}"
0.44,118.0192,59797187,506673.382945847,2274,2257,"{'c6gd.16xlarge_use1-az4': 30, 'c6gd.16xlarge_use1-az6': 50, 'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 50, 'c6gd.2xlarge_use1-az6': 50, 'c8g.metal-48xl_use1-az6': 50, 'g5g.16xlarge_use1-az6': 5, 'm7g.metal_use1-az5': 1}"
0.45,137.7932,69188845,502120.89911739103,2643,2626,"{'c6gd.12xlarge_use1-az4': 30, 'c6gd.16xlarge_use1-az4': 30, 'c6gd.16xlarge_use1-az6': 50, 'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 50, 'c6gd.2xlarge_use1-az6': 50, 'c8g.metal-48xl_use1-az1': 1, 'c8g.metal-48xl_use1-az2': 1, 'c8g.metal-48xl_use1-az6': 50, 'g5g.16xlarge_use1-az6': 5, 'm7g.metal_use1-az5': 1, 'r8g.48xlarge_use1-az4': 5}"
0.46,165.5232,81969434,495214.17451609496,3293,3276,"{'c6gd.12xlarge_use1-az4': 30, 'c6gd.16xlarge_use1-az2': 50, 'c6gd.16xlarge_use1-az4': 30, 'c6gd.16xlarge_use1-az6': 50, 'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 50, 'c6gd.2xlarge_use1-az6': 50, 'c8g.metal-48xl_use1-az1': 1, 'c8g.metal-48xl_use1-az2': 1, 'c8g.metal-48xl_use1-az6': 50, 'g5g.16xlarge_use1-az6': 5, 'm7g.metal_use1-az5': 1, 'r6g.8xlarge_use1-az5': 50, 'r8g.48xlarge_use1-az4': 5}"
0.47000000000000003,256.27049999999997,121974831,475961.265150788,4607,4590,"{'c6gd.12xlarge_use1-az4': 30, 'c6gd.16xlarge_use1-az2': 50, 'c6gd.16xlarge_use1-az4': 30, 'c6gd.16xlarge_use1-az6': 50, 'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 50, 'c6gd.2xlarge_use1-az6': 50, 'c8g.16xlarge_use1-az1': 10, 'c8g.metal-48xl_use1-az1': 1, 'c8g.metal-48xl_use1-az2': 1, 'c8g.metal-48xl_use1-az6': 50, 'g5g.16xlarge_use1-az6': 5, 'inf2.48xlarge_use1-az6': 15, 'm7g.16xlarge_use1-az5': 1, 'm7g.metal_use1-az5': 1, 'm8g.metal-48xl_use1-az2': 5, 'm8g.metal-48xl_use1-az6': 25, 'r6g.8xlarge_use1-az5': 50, 'r8g.48xlarge_use1-az4': 5}"
0.48,388.15150000000006,177754689,457951.8296882381,6412,6395,"{'c6gd.12xlarge_use1-az4': 30, 'c6gd.16xlarge_use1-az2': 50, 'c6gd.16xlarge_use1-az4': 30, 'c6gd.16xlarge_use1-az6': 50, 'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 50, 'c6gd.2xlarge_use1-az6': 50, 'c8g.16xlarge_use1-az1': 10, 'c8g.2xlarge_use1-az2': 5, 'c8g.48xlarge_use1-az2': 5, 'c8g.48xlarge_use1-az6': 50, 'c8g.metal-48xl_use1-az1': 1, 'c8g.metal-48xl_use1-az2': 1, 'c8g.metal-48xl_use1-az6': 50, 'c8i.metal-96xl_use1-az6': 5, 'g5g.16xlarge_use1-az6': 5, 'inf2.48xlarge_use1-az6': 15, 'm7g.16xlarge_use1-az5': 1, 'm7g.metal_use1-az5': 1, 'm8g.metal-48xl_use1-az2': 5, 'm8g.metal-48xl_use1-az6': 25, 'r6g.8xlarge_use1-az5': 50, 'r7g.16xlarge_use1-az5': 5, 'r8g.48xlarge_use1-az4': 5}"
0.49,454.6292000000001,204908352,450715.3366365581,7366,7349,"{'c6gd.12xlarge_use1-az4': 30, 'c6gd.16xlarge_use1-az2': 50, 'c6gd.16xlarge_use1-az4': 30, 'c6gd.16xlarge_use1-az6': 50, 'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 50, 'c6gd.2xlarge_use1-az6': 50, 'c8g.16xlarge_use1-az1': 10, 'c8g.2xlarge_use1-az2': 5, 'c8g.48xlarge_use1-az1': 1, 'c8g.48xlarge_use1-az2': 5, 'c8g.48xlarge_use1-az6': 50, 'c8g.metal-48xl_use1-az1': 1, 'c8g.metal-48xl_use1-az2': 1, 'c8g.metal-48xl_use1-az6': 50, 'c8i.metal-96xl_use1-az6': 5, 'g5g.16xlarge_use1-az6': 5, 'inf2.48xlarge_use1-az6': 15, 'm7g.16xlarge_use1-az5': 1, 'm7g.metal_use1-az5': 1, 'm7g.metal_use1-az6': 50, 'm8g.metal-48xl_use1-az2': 5, 'm8g.metal-48xl_use1-az6': 25, 'r6g.8xlarge_use1-az5': 50, 'r7g.16xlarge_use1-az5': 5, 'r8g.16xlarge_use1-az6': 50, 'r8g.48xlarge_use1-az4': 5, 'r8gd.metal-48xl_use1-az6': 1}"
0.5,530.4519000000001,234526535,442125.9225782943,8446,8429,"{'c6a.48xlarge_use1-az2': 1, 'c6a.48xlarge_use1-az6': 25, 'c6gd.12xlarge_use1-az2': 50, 'c6gd.12xlarge_use1-az4': 30, 'c6gd.16xlarge_use1-az2': 50, 'c6gd.16xlarge_use1-az4': 30, 'c6gd.16xlarge_use1-az6': 50, 'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 50, 'c6gd.2xlarge_use1-az6': 50, 'c8g.16xlarge_use1-az1': 10, 'c8g.24xlarge_use1-az1': 5, 'c8g.24xlarge_use1-az4': 1, 'c8g.2xlarge_use1-az2': 5, 'c8g.48xlarge_use1-az1': 1, 'c8g.48xlarge_use1-az2': 5, 'c8g.48xlarge_use1-az6': 50, 'c8g.metal-48xl_use1-az1': 1, 'c8g.metal-48xl_use1-az2': 1, 'c8g.metal-48xl_use1-az6': 50, 'c8i.metal-96xl_use1-az6': 5, 'g5g.16xlarge_use1-az6': 5, 'inf2.48xlarge_use1-az6': 15, 'm7g.16xlarge_use1-az5': 1, 'm7g.metal_use1-az5': 1, 'm7g.metal_use1-az6': 50, 'm8g.metal-48xl_use1-az2': 5, 'm8g.metal-48xl_use1-az6': 25, 'r6g.8xlarge_use1-az5': 50, 'r7g.16xlarge_use1-az5': 5, 'r8g.16xlarge_use1-az6': 50, 'r8g.48xlarge_use1-az4': 5, 'r8gd.metal-48xl_use1-az6': 1}"
0.51,660.2919000000002,283171625,428858.24570700206,10160,10143,"{'c6a.48xlarge_use1-az2': 1, 'c6a.48xlarge_use1-az5': 5, 'c6a.48xlarge_use1-az6': 25, 'c6gd.12xlarge_use1-az2': 50, 'c6gd.12xlarge_use1-az4': 30, 'c6gd.16xlarge_use1-az2': 50, 'c6gd.16xlarge_use1-az4': 30, 'c6gd.16xlarge_use1-az6': 50, 'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 50, 'c6gd.2xlarge_use1-az6': 50, 'c7a.48xlarge_use1-az1': 1, 'c7g.12xlarge_use1-az1': 15, 'c7g.16xlarge_use1-az5': 10, 'c7g.16xlarge_use1-az6': 50, 'c8g.16xlarge_use1-az1': 10, 'c8g.16xlarge_use1-az2': 5, 'c8g.24xlarge_use1-az1': 5, 'c8g.24xlarge_use1-az4': 1, 'c8g.24xlarge_use1-az6': 25, 'c8g.2xlarge_use1-az2': 5, 'c8g.48xlarge_use1-az1': 1, 'c8g.48xlarge_use1-az2': 5, 'c8g.48xlarge_use1-az6': 50, 'c8g.metal-24xl_use1-az6': 20, 'c8g.metal-48xl_use1-az1': 1, 'c8g.metal-48xl_use1-az2': 1, 'c8g.metal-48xl_use1-az6': 50, 'c8i.metal-96xl_use1-az6': 5, 'g5g.16xlarge_use1-az6': 5, 'inf2.48xlarge_use1-az6': 15, 'm7g.16xlarge_use1-az5': 1, 'm7g.metal_use1-az1': 1, 'm7g.metal_use1-az5': 1, 'm7g.metal_use1-az6': 50, 'm7gd.metal_use1-az6': 15, 'm8g.24xlarge_use1-az5': 1, 'm8g.48xlarge_use1-az2': 5, 'm8g.metal-48xl_use1-az2': 5, 'm8g.metal-48xl_use1-az6': 25, 'r6g.8xlarge_use1-az5': 50, 'r7g.16xlarge_use1-az5': 5, 'r8g.16xlarge_use1-az6': 50, 'r8g.48xlarge_use1-az4': 5, 'r8gd.metal-48xl_use1-az6': 1}"
