alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,instance_types
0.0,1.0554,1477291,1399746.0000000002,75,0,"{'c6gd.2xlarge_use1-az6': 6, 'g5g.16xlarge_use1-az6': 3}"
0.01,1.0554,1477291,1399746.0000000002,75,0,"{'c6gd.2xlarge_use1-az6': 6, 'g5g.16xlarge_use1-az6': 3}"
0.02,1.0554,1477291,1399746.0000000002,75,0,"{'c6gd.2xlarge_use1-az6': 6, 'g5g.16xlarge_use1-az6': 3}"
0.03,1.0554,1477291,1399746.0000000002,75,0,"{'c6gd.2xlarge_use1-az6': 6, 'g5g.16xlarge_use1-az6': 3}"
0.04,1.0554,1477291,1399746.0000000002,75,0,"{'c6gd.2xlarge_use1-az6': 6, 'g5g.16xlarge_use1-az6': 3}"
0.05,1.0554,1477291,1399746.0000000002,75,0,"{'c6gd.2xlarge_use1-az6': 6, 'g5g.16xlarge_use1-az6': 3}"
0.06,1.0554,1477291,1399746.0000000002,75,0,"{'c6gd.2xlarge_use1-az6': 6, 'g5g.16xlarge_use1-az6': 3}"
0.07,1.0554,1477291,1399746.0000000002,75,0,"{'c6gd.2xlarge_use1-az6': 6, 'g5g.16xlarge_use1-az6': 3}"
0.08,1.0554,1477291,1399746.0000000002,75,0,"{'c6gd.2xlarge_use1-az6': 6, 'g5g.16xlarge_use1-az6': 3}"
0.09,1.0554,1477291,1399746.0000000002,75,0,"{'c6gd.2xlarge_use1-az6': 6, 'g5g.16xlarge_use1-az6': 3}"
0.1,1.0554,1477291,1399746.0000000002,75,0,"{'c6gd.2xlarge_use1-az6': 6, 'g5g.16xlarge_use1-az6': 3}"
0.11,1.0554,1477291,1399746.0000000002,75,0,"{'c6gd.2xlarge_use1-az6': 6, 'g5g.16xlarge_use1-az6': 3}"
0.12,1.0554,1477291,1399746.0000000002,75,0,"{'c6gd.2xlarge_use1-az6': 6, 'g5g.16xlarge_use1-az6': 3}"
0.13,1.0554,1477291,1399746.0000000002,75,0,"{'c6gd.2xlarge_use1-az6': 6, 'g5g.16xlarge_use1-az6': 3}"
0.14,1.0554,1477291,1399746.0000000002,75,0,"{'c6gd.2xlarge_use1-az6': 6, 'g5g.16xlarge_use1-az6': 3}"
0.15,1.0554,1477291,1399746.0000000002,75,0,"{'c6gd.2xlarge_use1-az6': 6, 'g5g.16xlarge_use1-az6': 3}"
0.16,1.0554,1477291,1399746.0000000002,75,0,"{'c6gd.2xlarge_use1-az6': 6, 'g5g.16xlarge_use1-az6': 3}"
0.17,1.0554,1477291,1399746.0000000002,75,0,"{'c6gd.2xlarge_use1-az6': 6, 'g5g.16xlarge_use1-az6': 3}"
