pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1453829.3785714286,1049404.457680251,1453829.3785714286,1036241.9842105262,1453829.3785714286,0.0,1.0,0.0,1.0,0.0
5,1,1,381184.62346153846,349801.48571926163,290765.8754285714,345413.99502923974,394520.7672634271,0.0,1.0,0.0,1.0,0.0
6,1,1,345413.99502923974,349801.48571926163,242304.89623015875,345413.99502923974,189474.17617036254,0.0,0.0,0.0,0.0,0.0
10,1,1,207248.39694736843,209880.8914106583,145382.93778571428,207248.39694736843,139652.54065656566,0.0,0.0,0.0,0.0,0.0
14,1,1,148034.5692803437,149379.75090839548,103844.9555393586,148034.5692803437,70982.42343729944,0.0,0.0,0.0,0.0,0.0
15,1,1,134237.6323356009,130561.63097211387,96921.95850793652,129530.24810855262,78700.43116209203,0.0,1.0,0.0,1.0,0.0
17,1,1,118841.66360737065,115954.28535965823,85519.3751606525,115137.99834307992,46806.945493017345,0.0,1.0,0.0,1.0,0.0
20,1,1,103624.1985,104286.61115264797,72691.46887499999,103624.1985,55608.30041469194,0.0,0.0,0.0,0.0,0.0
25,1,1,81856.54582524272,80105.29356489406,58153.175097142856,79710.92192463408,27801.411355523396,0.0,1.0,0.0,1.0,0.0
30,1,1,69483.25952312828,69380.3154058722,48460.97925396826,69082.79899415205,23115.069009796134,0.0,0.0,0.0,0.0,0.0
35,1,1,58917.44893382721,57790.73482133663,41537.98221574345,57568.99916341779,18975.112929050818,0.0,1.0,0.0,1.0,0.0
40,1,1,52020.15645303327,51998.529982683984,36345.734437499996,51812.09925,15396.542451009502,0.0,0.0,0.0,0.0,0.0
45,1,1,45889.85443615257,45201.54962483297,32307.3195026455,45053.99934832355,18197.764943352,0.0,1.0,0.0,1.0,0.0
50,1,1,41577.75523271376,41577.75523271376,29076.58755142857,41449.67939789474,15401.070666666668,0.0,0.0,0.0,0.0,0.0
