instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,ap-northeast-1a,1,10.0,1,1,1,2.0,1.0,0.0343,39377.1954,0.0172,1,574011.5952
t4g.large,ap-northeast-1a,3,10.0,5,1,1,6.0,1.0,0.1029,118131.5863,0.0172,3,191337.1984
t4g.large,ap-northeast-1a,3,10.0,6,1,1,6.0,0.0,0.1029,118131.5863,0.0172,3,191337.1984
t4g.large,ap-northeast-1a,5,10.0,10,1,1,10.0,0.0,0.1715,196885.9771,0.0172,5,114802.319
t4g.large,ap-northeast-1a,7,10.0,14,1,1,14.0,0.0,0.2401,275640.368,0.0172,7,82001.6565
t4g.large,ap-northeast-1a,8,10.0,15,1,1,16.0,1.0,0.2744,315017.5634,0.0172,8,71751.4494
t4g.large,ap-northeast-1a,9,10.0,17,1,1,18.0,1.0,0.3087,354394.7589,0.0172,9,63779.0661
t4g.large,ap-northeast-1a,10,10.0,20,1,1,20.0,0.0,0.343,393771.9543,0.0172,10,57401.1595
t4g.large,ap-northeast-1a,13,10.0,25,1,1,26.0,1.0,0.4459,511903.5406,0.0172,13,44154.7381
t4g.large,ap-northeast-1a,15,10.0,30,1,1,30.0,0.0,0.5145,590657.9314,0.0172,15,38267.4397
t4g.large,ap-northeast-1a,18,10.0,35,1,1,36.0,1.0,0.6174,708789.5177,0.0172,18,31889.5331
t4g.large,ap-northeast-1a,20,10.0,40,1,1,40.0,0.0,0.686,787543.9086,0.0172,20,28700.5798
t4g.large,ap-northeast-1a,23,10.0,45,1,1,46.0,1.0,0.7889,905675.4949,0.0172,23,24957.0259
t4g.large,ap-northeast-1a,25,10.0,50,1,1,50.0,0.0,0.8575,984429.8857,0.0172,25,22960.4638
