instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.small,us-west-2d,10,50.0,10,1,2,10.0,0.0,0.078,203536.1129,0.0078,10,260943.7344
m6g.medium,us-west-2d,10,1.0,10,1,4,10.0,0.0,0.138,197708.9612,0.0138,10,143267.3632
c8gn.2xlarge,us-west-2d,3,35.0,10,2,2,12.0,2.0,0.2385,369419.3826,0.0199,3,129077.3524
c8gn.16xlarge,us-west-2d,2,35.0,17,7,7,18.0,1.0,1.4292,554129.0739,0.0794,2,21539.9864
t3.small,us-west-2d,50,50.0,50,1,2,50.0,0.0,0.39,1017680.5643,0.0078,50,52188.7469
m6g.medium,us-west-2d,50,1.0,50,1,4,50.0,0.0,0.69,988544.8062,0.0138,50,28653.4726
c8gn.2xlarge,us-west-2d,13,35.0,50,2,2,52.0,2.0,1.0335,1600817.3246,0.0199,13,29787.0813
c8gn.16xlarge,us-west-2d,4,35.0,75,3,5,84.0,9.0,2.8584,2585935.6782,0.034,4,10769.9932
t3.small,us-west-2d,100,50.0,100,1,2,100.0,0.0,0.78,2035361.1286,0.0078,100,26094.3734
m6g.medium,us-west-2d,100,1.0,100,1,4,100.0,0.0,1.38,1977089.6125,0.0138,100,14326.7363
c8gn.2xlarge,us-west-2d,25,35.0,100,2,2,100.0,0.0,1.9875,3078494.855,0.0199,25,15489.2823
c8gn.2xlarge,us-west-2d,58,35.0,115,4,2,116.0,1.0,4.611,3571054.0318,0.0398,58,6676.4148
r7g.16xlarge,us-west-2a,5,50.0,287,1,6,320.0,33.0,5.89,8165848.32,0.0184,5,4332.4747
t3.small,us-west-2d,400,50.0,400,1,2,400.0,0.0,3.12,8141444.5143,0.0078,400,6523.5934
m6g.medium,us-west-2d,400,1.0,400,1,4,400.0,0.0,5.52,7908358.45,0.0138,400,3581.6841
c8gn.2xlarge,us-west-2d,100,35.0,400,2,2,400.0,0.0,7.95,12313979.42,0.0199,100,3872.3206
r7g.16xlarge,us-west-2a,8,50.0,439,1,9,448.0,9.0,9.424,11432187.648,0.021,8,2707.7967
t3.small,us-west-2d,1000,50.0,1000,1,2,1000.0,0.0,7.8,20353611.2857,0.0078,1000,2609.4373
m6g.medium,us-west-2d,1000,1.0,1000,1,4,1000.0,0.0,13.8,19770896.125,0.0138,1000,1432.6736
c8gn.2xlarge,us-west-2d,250,35.0,1000,2,2,1000.0,0.0,19.875,30784948.55,0.0199,250,1548.9282
