InstanceType,Region,AZ,SPS,T3,T2,IF,OndemandPrice,SpotPrice,Savings,InstanceFamily,InstanceCategory,InstanceCharacter,vCPU,Memory,CoreMark,CpuModel,ModelName,Vendor
c4.2xlarge,us-west-2,usw2-az1,3,25.0,35.0,1.5,0.398,0.1505,62,c4,Computing,c,8.0,15.0,24154.71519,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel
c4.2xlarge,us-west-2,usw2-az2,3,10.0,20.0,1.5,0.398,0.153,61,c4,Computing,c,8.0,15.0,24154.71519,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel
c4.2xlarge,us-west-2,usw2-az3,3,5.0,10.0,1.5,0.398,0.1561,60,c4,Computing,c,8.0,15.0,24154.71519,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel
c4.4xlarge,us-west-2,usw2-az1,3,5.0,15.0,1.0,0.796,0.3327,58,c4,Computing,c,16.0,30.0,24157.426562800003,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel
c4.4xlarge,us-west-2,usw2-az2,3,10.0,20.0,1.0,0.796,0.3294,58,c4,Computing,c,16.0,30.0,24157.426562800003,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel
c4.4xlarge,us-west-2,usw2-az3,3,1.0,5.0,1.0,0.796,0.3319,58,c4,Computing,c,16.0,30.0,24157.426562800003,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel
c4.8xlarge,us-west-2,usw2-az1,3,1.0,5.0,1.0,1.591,0.6376,59,c4,Computing,c,32.0,60.0,24066.19746,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel
c4.8xlarge,us-west-2,usw2-az2,3,5.0,10.0,1.0,1.591,0.6324,60,c4,Computing,c,32.0,60.0,24066.19746,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel
c4.8xlarge,us-west-2,usw2-az3,3,5.0,10.0,1.0,1.591,0.6351,60,c4,Computing,c,32.0,60.0,24066.19746,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel
c4.large,us-west-2,usw2-az1,3,50.0,50.0,1.0,0.1,0.0431,56,c4,Computing,c,2.0,3.0,24008.115126800003,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel
c4.large,us-west-2,usw2-az2,3,45.0,50.0,1.0,0.1,0.0478,52,c4,Computing,c,2.0,3.0,24008.115126800003,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel
c4.large,us-west-2,usw2-az3,3,50.0,50.0,1.0,0.1,0.0512,48,c4,Computing,c,2.0,3.0,24008.115126800003,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel
c4.xlarge,us-west-2,usw2-az1,3,50.0,50.0,3.0,0.199,0.0823,58,c4,Computing,c,4.0,7.0,24078.4102712,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel
c4.xlarge,us-west-2,usw2-az2,3,20.0,35.0,3.0,0.199,0.0733,63,c4,Computing,c,4.0,7.0,24078.4102712,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel
c4.xlarge,us-west-2,usw2-az3,3,35.0,50.0,3.0,0.199,0.079,60,c4,Computing,c,4.0,7.0,24078.4102712,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,Intel
c5.12xlarge,us-west-2,usw2-az1,3,25.0,45.0,1.0,2.04,0.7134,65,c5,Computing,c,48.0,96.0,28280.3929114,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,Intel
c5.12xlarge,us-west-2,usw2-az2,3,50.0,50.0,1.0,2.04,0.7247,64,c5,Computing,c,48.0,96.0,28280.3929114,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,Intel
c5.12xlarge,us-west-2,usw2-az3,3,50.0,50.0,1.0,2.04,0.7084,65,c5,Computing,c,48.0,96.0,28280.3929114,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,Intel
c5.12xlarge,us-west-2,usw2-az4,3,25.0,35.0,1.0,2.04,0.7301,64,c5,Computing,c,48.0,96.0,28280.3929114,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,Intel
c5.18xlarge,us-west-2,usw2-az1,3,1.0,1.0,1.0,3.06,1.0807,64,c5,Computing,c,72.0,144.0,25753.4321812,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,Intel
c5.18xlarge,us-west-2,usw2-az2,3,1.0,1.0,1.0,3.06,1.0434,65,c5,Computing,c,72.0,144.0,25753.4321812,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,Intel
c5.18xlarge,us-west-2,usw2-az3,3,15.0,20.0,1.0,3.06,1.0356,66,c5,Computing,c,72.0,144.0,25753.4321812,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,Intel
c5.18xlarge,us-west-2,usw2-az4,3,5.0,10.0,1.0,3.06,1.1152,63,c5,Computing,c,72.0,144.0,25753.4321812,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,Intel
c5.24xlarge,us-west-2,usw2-az1,3,5.0,10.0,1.0,4.08,1.5193,62,c5,Computing,c,96.0,192.0,28198.69509,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,Intel
c5.24xlarge,us-west-2,usw2-az2,3,10.0,15.0,1.0,4.08,1.5563,61,c5,Computing,c,96.0,192.0,28198.69509,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,Intel
c5.24xlarge,us-west-2,usw2-az3,3,15.0,25.0,1.0,4.08,1.5601,61,c5,Computing,c,96.0,192.0,28198.69509,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,Intel
c5.24xlarge,us-west-2,usw2-az4,3,1.0,1.0,1.0,4.08,1.4987,63,c5,Computing,c,96.0,192.0,28198.69509,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,Intel
c5.2xlarge,us-west-2,usw2-az1,3,50.0,50.0,3.0,0.34,0.1337,60,c5,Computing,c,8.0,16.0,25185.5018574,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,Intel
c5.2xlarge,us-west-2,usw2-az2,3,50.0,50.0,3.0,0.34,0.1494,56,c5,Computing,c,8.0,16.0,25185.5018574,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,Intel
c5.2xlarge,us-west-2,usw2-az3,3,50.0,50.0,3.0,0.34,0.1399,58,c5,Computing,c,8.0,16.0,25185.5018574,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,Intel
c5.2xlarge,us-west-2,usw2-az4,3,20.0,35.0,3.0,0.34,0.1569,53,c5,Computing,c,8.0,16.0,25185.5018574,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,Intel
c5.4xlarge,us-west-2,usw2-az1,3,50.0,50.0,1.0,0.68,0.2496,63,c5,Computing,c,16.0,32.0,25416.9891866,Intel(R) Xeon(R) Platinum 8223CL CPU @ 3.00GHz,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,Intel
