pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1339053.375,1090423.5244299674,1339053.375,875048.7866666666,1339053.375,0.0,1.0,0.0,1.0,0.0
5,1,1,370417.5763157895,337800.223847965,267810.6747368421,291682.92913580243,385162.5967540574,0.0,1.0,0.0,1.0,0.0
6,1,1,337800.223847965,337800.223847965,223175.56231725146,291682.92913580243,329488.21046587935,0.0,0.0,0.0,0.0,0.0
10,1,1,199856.7294328358,199856.7294328358,133905.33743421052,175009.7574222222,145170.21376201924,0.0,0.0,0.0,0.0,0.0
14,1,1,141248.95433996385,141248.95433996385,95646.66957572504,125006.96961451248,72650.59720300752,0.0,0.0,0.0,0.0,0.0
15,1,1,122360.60356454721,122309.10552155644,89270.22494152047,109381.09840277777,56395.75226445318,1.0,1.0,0.0,1.0,0.0
17,1,1,107847.94517826459,107847.94517826459,78767.84554270624,97227.64304526748,74945.05766582167,1.0,1.0,0.0,1.0,0.0
20,1,1,96444.83486027081,96444.83486027081,66952.6687006579,87504.87873333333,51509.09616523542,0.0,0.0,0.0,0.0,0.0
25,1,1,73219.60232014267,73219.60232014267,53562.13495789474,67311.44518080211,27044.732867198494,1.0,1.0,0.0,1.0,0.0
30,1,1,63090.84467269758,63090.84467269758,44635.112470760236,58336.58581728395,23830.111982736737,0.0,0.0,0.0,0.0,0.0
35,1,1,52249.105947487995,52249.105947487995,38258.66783029001,48613.821515775024,17480.259987429876,1.0,1.0,0.0,1.0,0.0
40,1,1,46878.59148928722,46878.59148928722,33476.33435032895,43752.439366666666,14920.925964434246,0.0,0.0,0.0,0.0,0.0
45,1,1,40616.357901733434,40616.357901733434,29756.741647173487,38045.599449695444,16390.158800467136,1.0,1.0,0.0,1.0,0.0
50,1,1,37295.01134358289,37295.01134358289,26781.067481578946,35001.951491555556,11349.402044720793,0.0,0.0,0.0,0.0,0.0
