host_job_create_tstamp,host_job_create_partitions_time,host_job_serialize_time,func_data_size_bytes,func_module_size_bytes,host_func_upload_time,host_data_upload_time,host_job_created_time,host_status_done_tstamp,host_status_query_count,worker_start_tstamp,host_submit_tstamp,worker_cold_start,worker_func_cpu_usage,worker_func_cpu_system_time,worker_func_cpu_user_time,worker_func_sent_net_io,worker_func_recv_net_io,worker_func_rss,worker_func_vms,worker_func_uss,worker_peak_memory_start,worker_func_start_tstamp,worker_func_end_tstamp,worker_func_exec_time,func_result_size,worker_peak_memory_end,worker_end_tstamp,worker_exec_time
1748047569.938796,0.24967,0.004508,10454,1097,0.212183,0.279598,0.746126,1748048278.5045137,77,1748047585.424749,1748047570.6849895,True,"[61.2, 56.9, 64.5, 67.5, 70.3, 55.3, 60.7, 74.7]",24.57,3563.1,1335422,415031938,107773952,457916416,33742848,103153664.0,1748047585.9753702,1748048276.4403727,690.46500254,0.0,1496494080.0,1748048276.5447724,691.12002349
1748047569.938796,0.24967,0.004508,10454,1097,0.212183,0.279598,0.746126,1748047948.9699678,1,1748047585.4282153,1748047570.6849895,True,"[88.2, 87.8, 87.0, 87.7, 88.0, 87.8, 87.5, 87.6]",21.05,2581.4,1114997,414900593,107773952,457916416,33710080,103153664.0,1748047585.9362624,1748047948.3736086,362.43734622,0.0,1495810048.0,1748047948.5260572,363.09784198
1748047569.938796,0.24967,0.004508,10454,1097,0.212183,0.279598,0.746126,1748048041.0381565,1,1748047585.4310334,1748047570.6849895,True,"[85.7, 82.4, 83.0, 82.9, 89.4, 82.0, 83.5, 81.3]",22.34,3074.47,1239411,414973749,107773952,457916416,33726464,103153664.0,1748047585.9379985,1748048039.1649988,453.22700024,0.0,1495896064.0,1748048039.2957742,453.86474085
1748047569.938796,0.24967,0.004508,10454,1097,0.212183,0.279598,0.746126,1748048055.9887402,1,1748047585.4343517,1748047570.6849895,True,"[84.3, 79.7, 82.3, 81.7, 88.3, 79.3, 82.0, 80.4]",22.65,3121.02,1272772,414993662,107778048,457916416,33722368,103157760.0,1748047585.9433947,1748048054.6928813,468.74948668,0.0,1494540288.0,1748048054.798347,469.36399531
1748047569.938796,0.24967,0.004508,10454,1097,0.212183,0.279598,0.746126,1748047979.929332,1,1748047585.4382107,1748047570.6849895,True,"[85.5, 86.0, 88.0, 87.2, 88.2, 88.1, 88.4, 86.6]",21.56,2784.54,1177087,414936290,107778048,457916416,33722368,103157760.0,1748047586.0331972,1748047979.3343782,393.30118108,0.0,1494544384.0,1748047979.4759743,394.0377636
1748048279.3926806,0.128557,0.008135,10454,1066,0.264606,0.519291,0.920829,1748048306.0034149,25,1748048282.4460063,1748048280.31358,True,"[84.5, 85.7, 83.5, 86.2, 84.5, 86.3, 85.7, 85.8]",36.94,3568.72,1440266,414710832,107745280,457920512,33705984,103161856.0,1748048282.9794698,1748048305.1190197,22.13954997,0.0,2053926912.0,1748048305.212477,22.76647067
1748048279.3926806,0.128557,0.008135,10454,1066,0.264606,0.519291,0.920829,1748048305.9973798,25,1748048282.4485373,1748048280.31358,True,"[84.5, 85.7, 83.6, 86.2, 84.4, 86.4, 85.7, 85.8]",36.96,3568.74,1427058,414713501,107728896,457920512,33689600,103165952.0,1748048282.988123,1748048305.1361094,22.14798641,0.0,2053591040.0,1748048305.231712,22.78317475
1748048279.3926806,0.128557,0.008135,10454,1066,0.264606,0.519291,0.920829,1748048304.399543,23,1748048282.4512277,1748048280.31358,True,"[87.2, 85.7, 86.0, 86.6, 85.5, 85.8, 87.1, 86.1]",35.81,3564.94,1077178,414610663,107745280,457920512,33701888,103161856.0,1748048282.9620545,1748048304.152314,21.19025946,0.0,2054017024.0,1748048304.2538373,21.80260968
1748048279.3926806,0.128557,0.008135,10454,1066,0.264606,0.519291,0.920829,1748048305.2003038,24,1748048282.4540932,1748048280.31358,True,"[86.1, 86.0, 85.0, 86.7, 84.9, 86.1, 87.1, 86.4]",36.28,3567.82,1200249,414656737,107741184,457920512,33705984,103165952.0,1748048282.9632335,1748048304.7112916,21.74805808,0.0,2053849088.0,1748048304.7938228,22.33972955
1748048279.3926806,0.128557,0.008135,10454,1066,0.264606,0.519291,0.920829,1748048305.9983516,25,1748048282.4571686,1748048280.31358,True,"[84.5, 85.7, 83.5, 86.2, 84.4, 86.4, 85.6, 85.7]",36.99,3568.78,1433519,414720736,107745280,457920512,33697792,103165952.0,1748048283.0207176,1748048305.1431293,22.12241173,0.0,2053693440.0,1748048305.250165,22.79299641
1748048279.3926806,0.128557,0.008135,10454,1066,0.264606,0.519291,0.920829,1748048305.2010179,24,1748048282.4598024,1748048280.31358,True,"[85.6, 86.1, 84.5, 86.7, 85.0, 86.2, 86.7, 86.5]",36.58,3568.18,1255254,414665631,107745280,457920512,33701888,103161856.0,1748048282.9707,1748048304.8138306,21.84313059,0.0,2052788224.0,1748048304.9283345,22.46853209
1748048279.3926806,0.128557,0.008135,10454,1066,0.264606,0.519291,0.920829,1748048306.0052488,25,1748048282.462738,1748048280.31358,True,"[83.4, 85.3, 82.6, 85.2, 83.3, 85.4, 84.5, 84.6]",37.11,3568.91,1497473,414741111,107749376,457920512,33718272,103165952.0,1748048282.9981546,1748048305.4751456,22.47699094,0.0,2054049792.0,1748048305.5465384,23.08380032
1748048279.3926806,0.128557,0.008135,10454,1066,0.264606,0.519291,0.920829,1748048305.210797,24,1748048282.4666696,1748048280.31358,True,"[86.7, 85.8, 85.3, 86.8, 85.5, 86.0, 87.3, 86.3]",36.1,3566.85,1136721,414627990,107749376,457920512,33718272,103170048.0,1748048282.979631,1748048304.478615,21.4989841,0.0,2053726208.0,1748048304.589149,22.12247944
1748048279.3926806,0.128557,0.008135,10454,1066,0.264606,0.519291,0.920829,1748048306.7959874,26,1748048282.472755,1748048280.31358,True,"[86.6, 86.4, 84.4, 85.4, 83.9, 86.3, 85.9, 85.6]",34.12,3714.86,1592626,415095338,107773952,457916416,33738752,103153664.0,1748048282.9784584,1748048305.824959,22.84650064,0.0,2054443008.0,1748048305.9076934,23.43493843
1748048279.3926806,0.128557,0.008135,10454,1066,0.264606,0.519291,0.920829,1748048305.9948137,25,1748048282.4753795,1748048280.31358,True,"[86.7, 86.8, 84.8, 85.8, 84.4, 86.5, 86.3, 85.7]",33.89,3714.76,1567330,415051043,107737088,457916416,33681408,103153664.0,1748048283.04016,1748048305.706431,22.66627097,0.0,2053955584.0,1748048305.7910454,23.31566596
1748048279.3926806,0.128557,0.008135,10454,1066,0.264606,0.519291,0.920829,1748048305.998776,25,1748048282.4782696,1748048280.31358,True,"[87.0, 86.7, 85.1, 86.0, 84.4, 86.7, 86.5, 86.1]",33.63,3714.59,1358351,415023061,107773952,457916416,33705984,103153664.0,1748048282.995921,1748048305.5541806,22.55825973,0.0,2053509120.0,1748048305.6759174,23.19764781
1748048279.3926806,0.128557,0.008135,10454,1066,0.264606,0.519291,0.920829,1748048305.996718,25,1748048282.4817314,1748048280.31358,True,"[86.6, 86.7, 84.7, 85.6, 84.2, 86.6, 86.2, 85.6]",34.01,3714.81,1577854,415069110,107745280,457916416,33718272,103153664.0,1748048283.0011826,1748048305.7399895,22.73880696,0.0,2054795264.0,1748048305.8464537,23.36472225
1748048279.3926806,0.128557,0.008135,10454,1066,0.264606,0.519291,0.920829,1748048306.7797985,26,1748048282.4846938,1748048280.31358,True,"[86.2, 86.3, 84.0, 85.0, 83.5, 85.9, 85.5, 85.2]",34.21,3714.88,1646782,415097927,107773952,457916416,33710080,103153664.0,1748048283.005874,1748048305.9576771,22.95180321,0.0,2054139904.0,1748048306.0290956,23.54440188
1748048279.3926806,0.128557,0.008135,10454,1066,0.264606,0.519291,0.920829,1748048305.9992907,25,1748048282.4878316,1748048280.31358,True,"[87.0, 86.6, 85.3, 85.8, 85.3, 86.6, 87.2, 86.1]",33.23,3713.67,1293341,414992932,107773952,457916416,33714176,103157760.0,1748048283.0194452,1748048305.325352,22.30590677,0.0,2055360512.0,1748048305.4460106,22.958179
1748048279.3926806,0.128557,0.008135,10454,1066,0.264606,0.519291,0.920829,1748048306.001437,25,1748048282.4920213,1748048280.31358,True,"[86.6, 86.8, 84.7, 85.6, 84.2, 86.5, 86.3, 85.6]",33.97,3714.78,1573797,415059643,107778048,457916416,33726464,103157760.0,1748048283.0234983,1748048305.7405264,22.71702814,0.0,2054164480.0,1748048305.8251104,23.33308911
1748048279.3926806,0.128557,0.008135,10454,1066,0.264606,0.519291,0.920829,1748048305.9941182,25,1748048282.5256095,1748048280.31358,True,"[86.7, 86.4, 86.1, 85.6, 85.9, 86.4, 87.0, 85.9]",32.88,3711.49,1228599,414965564,107778048,457916416,33734656,103157760.0,1748048283.0174685,1748048304.9363072,21.91883874,0.0,2055143424.0,1748048305.0669165,22.54130697
