alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,instance_types
0.0,12.566318999999996,19597840,1559552.960576602,1000,0,"{'D16pls_v5_US East_2': 50, 'D16pls_v5_US East_3': 50, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 50, 'D32pls_v5_US East_2': 3, 'D4pls_v5_US East_3': 1}"
0.01,12.566318999999996,19597840,1559552.960576602,1000,0,"{'D16pls_v5_US East_2': 50, 'D16pls_v5_US East_3': 50, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 50, 'D32pls_v5_US East_2': 3, 'D4pls_v5_US East_3': 1}"
0.02,12.566318999999996,19597840,1559552.960576602,1000,0,"{'D16pls_v5_US East_2': 50, 'D16pls_v5_US East_3': 50, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 50, 'D32pls_v5_US East_2': 3, 'D4pls_v5_US East_3': 1}"
0.03,12.566318999999996,19597840,1559552.960576602,1000,0,"{'D16pls_v5_US East_2': 50, 'D16pls_v5_US East_3': 50, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 50, 'D32pls_v5_US East_2': 3, 'D4pls_v5_US East_3': 1}"
0.04,12.566318999999996,19597840,1559552.960576602,1000,0,"{'D16pls_v5_US East_2': 50, 'D16pls_v5_US East_3': 50, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 50, 'D32pls_v5_US East_2': 3, 'D4pls_v5_US East_3': 1}"
0.05,12.566318999999996,19597840,1559552.960576602,1000,0,"{'D16pls_v5_US East_2': 50, 'D16pls_v5_US East_3': 50, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 50, 'D32pls_v5_US East_2': 3, 'D4pls_v5_US East_3': 1}"
0.06,12.566318999999996,19597840,1559552.960576602,1000,0,"{'D16pls_v5_US East_2': 50, 'D16pls_v5_US East_3': 50, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 50, 'D32pls_v5_US East_2': 3, 'D4pls_v5_US East_3': 1}"
0.07,12.566318999999996,19597840,1559552.960576602,1000,0,"{'D16pls_v5_US East_2': 50, 'D16pls_v5_US East_3': 50, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 50, 'D32pls_v5_US East_2': 3, 'D4pls_v5_US East_3': 1}"
0.08,12.566318999999996,19597840,1559552.960576602,1000,0,"{'D16pls_v5_US East_2': 50, 'D16pls_v5_US East_3': 50, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 50, 'D32pls_v5_US East_2': 3, 'D4pls_v5_US East_3': 1}"
0.09,12.566318999999996,19597840,1559552.960576602,1000,0,"{'D16pls_v5_US East_2': 50, 'D16pls_v5_US East_3': 50, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 50, 'D32pls_v5_US East_2': 3, 'D4pls_v5_US East_3': 1}"
0.1,12.566318999999996,19597840,1559552.960576602,1000,0,"{'D16pls_v5_US East_2': 50, 'D16pls_v5_US East_3': 50, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 50, 'D32pls_v5_US East_2': 3, 'D4pls_v5_US East_3': 1}"
0.11,12.566318999999996,19597840,1559552.960576602,1000,0,"{'D16pls_v5_US East_2': 50, 'D16pls_v5_US East_3': 50, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 50, 'D32pls_v5_US East_2': 3, 'D4pls_v5_US East_3': 1}"
0.12,12.566318999999996,19597840,1559552.960576602,1000,0,"{'D16pls_v5_US East_2': 50, 'D16pls_v5_US East_3': 50, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 50, 'D32pls_v5_US East_2': 3, 'D4pls_v5_US East_3': 1}"
0.13,12.566318999999996,19597840,1559552.960576602,1000,0,"{'D16pls_v5_US East_2': 50, 'D16pls_v5_US East_3': 50, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 50, 'D32pls_v5_US East_2': 3, 'D4pls_v5_US East_3': 1}"
0.14,12.566318999999996,19597840,1559552.960576602,1000,0,"{'D16pls_v5_US East_2': 50, 'D16pls_v5_US East_3': 50, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 50, 'D32pls_v5_US East_2': 3, 'D4pls_v5_US East_3': 1}"
0.15,12.566318999999996,19597840,1559552.960576602,1000,0,"{'D16pls_v5_US East_2': 50, 'D16pls_v5_US East_3': 50, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 50, 'D32pls_v5_US East_2': 3, 'D4pls_v5_US East_3': 1}"
0.16,12.566318999999996,19597840,1559552.960576602,1000,0,"{'D16pls_v5_US East_2': 50, 'D16pls_v5_US East_3': 50, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 50, 'D32pls_v5_US East_2': 3, 'D4pls_v5_US East_3': 1}"
0.17,12.566318999999996,19597840,1559552.960576602,1000,0,"{'D16pls_v5_US East_2': 50, 'D16pls_v5_US East_3': 50, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 50, 'D32pls_v5_US East_2': 3, 'D4pls_v5_US East_3': 1}"
0.18,12.566318999999996,19597840,1559552.960576602,1000,0,"{'D16pls_v5_US East_2': 50, 'D16pls_v5_US East_3': 50, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 50, 'D32pls_v5_US East_2': 3, 'D4pls_v5_US East_3': 1}"
0.19,12.566318999999996,19597840,1559552.960576602,1000,0,"{'D16pls_v5_US East_2': 50, 'D16pls_v5_US East_3': 50, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 50, 'D32pls_v5_US East_2': 3, 'D4pls_v5_US East_3': 1}"
0.2,12.566318999999996,19597840,1559552.960576602,1000,0,"{'D16pls_v5_US East_2': 50, 'D16pls_v5_US East_3': 50, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 50, 'D32pls_v5_US East_2': 3, 'D4pls_v5_US East_3': 1}"
