alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,instance_types
0.0,6.283132,19597840,3119119.5728499736,1000,0,"{'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48, 'D32pls_v5_US East_2': 22}"
0.01,6.283132,19597840,3119119.5728499736,1000,0,"{'D16pls_v5_US East_3': 44, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48}"
0.02,6.283132,19597840,3119119.5728499736,1000,0,"{'D16pls_v5_US East_3': 44, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48}"
0.03,6.283132,19597840,3119119.5728499736,1000,0,"{'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48, 'D32pls_v5_US East_2': 22}"
0.04,6.283132,19597840,3119119.5728499736,1000,0,"{'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48, 'D32pls_v5_US East_2': 22}"
0.05,6.283132,19597840,3119119.5728499736,1000,0,"{'D16pls_v5_US East_3': 44, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48}"
0.06,6.283132,19597840,3119119.5728499736,1000,0,"{'D16pls_v5_US East_3': 44, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48}"
0.07,6.283132,19597840,3119119.5728499736,1000,0,"{'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48, 'D32pls_v5_US East_2': 22}"
0.08,6.283132,19597840,3119119.5728499736,1000,0,"{'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48, 'D32pls_v5_US East_2': 22}"
0.09,6.283132,19597840,3119119.5728499736,1000,0,"{'D16pls_v5_US East_3': 44, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48}"
0.1,6.283132,19597840,3119119.5728499736,1000,0,"{'D16pls_v5_US East_3': 44, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48}"
0.11,6.283132,19597840,3119119.5728499736,1000,0,"{'D16pls_v5_US East_3': 44, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48}"
0.12,6.283132,19597840,3119119.5728499736,1000,0,"{'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48, 'D32pls_v5_US East_2': 22}"
0.13,6.283132,19597840,3119119.5728499736,1000,0,"{'D16pls_v5_US East_3': 44, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48}"
0.14,6.283132,19597840,3119119.5728499736,1000,0,"{'D16pls_v5_US East_3': 44, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48}"
0.15,6.283132,19597840,3119119.5728499736,1000,0,"{'D16pls_v5_US East_3': 44, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48}"
0.16,6.283132,19597840,3119119.5728499736,1000,0,"{'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48, 'D32pls_v5_US East_2': 22}"
0.17,6.283132,19597840,3119119.5728499736,1000,0,"{'D16pls_v5_US East_3': 44, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48}"
0.18,6.283132,19597840,3119119.5728499736,1000,0,"{'D16pls_v5_US East_3': 44, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48}"
0.19,6.283132,19597840,3119119.5728499736,1000,0,"{'D16pls_v5_US East_3': 44, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48}"
0.2,6.283132,19597840,3119119.5728499736,1000,0,"{'D16pls_v5_US East_3': 44, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48}"
0.21,6.283132,19597840,3119119.5728499736,1000,0,"{'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48, 'D32pls_v5_US East_2': 22}"
0.22,6.283132,19597840,3119119.5728499736,1000,0,"{'D16pls_v5_US East_3': 44, 'D2pls_v5_US East_1': 50, 'D2pls_v5_US East_2': 50, 'D2pls_v5_US East_3': 48}"
0.23,7.876768,32054230,4069464.7855567154,1000,0,"{'D16als_v6_US East_1': 12, 'D16als_v6_US East_2': 50, 'D2als_v6_US East_3': 4}"
0.24,7.876768,32054230,4069464.7855567154,1000,0,"{'D16als_v6_US East_1': 12, 'D16als_v6_US East_2': 50, 'D2als_v6_US East_3': 4}"
0.25,7.876768,32054230,4069464.7855567154,1000,0,"{'D2als_v6_US East_3': 4, 'D32als_v6_US East_2': 31}"
0.26,7.876768,32054230,4069464.7855567154,1000,0,"{'D16als_v6_US East_1': 12, 'D16als_v6_US East_2': 50, 'D2als_v6_US East_3': 4}"
