instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
m8a.8xlarge,ap-northeast-1a,1,1.0,10,1,2,32.0,22.0,0.2728,1531623.0752,0.0085,1,175451.6902
m8a.8xlarge,ap-northeast-1a,1,1.0,10,1,4,32.0,22.0,0.2728,1531623.0752,0.0085,1,175451.6902
m8a.8xlarge,ap-northeast-1a,1,1.0,10,2,2,16.0,6.0,0.2728,765811.5376,0.017,1,175451.6902
m8a.48xlarge,ap-northeast-1a,1,1.0,17,7,7,27.0,10.0,1.6586,1292306.9697,0.0614,1,28857.6035
m8a.8xlarge,ap-northeast-1a,2,1.0,50,1,2,64.0,14.0,0.5456,3063246.1504,0.0085,2,87725.8451
m8a.8xlarge,ap-northeast-1a,2,1.0,50,1,4,64.0,14.0,0.5456,3063246.1504,0.0085,2,87725.8451
m8a.8xlarge,ap-northeast-1a,4,1.0,50,2,2,64.0,14.0,1.0912,3063246.1504,0.017,4,43862.9226
m8a.48xlarge,ap-northeast-1a,2,1.0,75,3,5,128.0,53.0,3.3172,6126492.3008,0.0259,2,14428.8017
m8a.8xlarge,ap-northeast-1a,4,1.0,100,1,2,128.0,28.0,1.0912,6126492.3008,0.0085,4,43862.9226
m8a.8xlarge,ap-northeast-1a,4,1.0,100,1,4,128.0,28.0,1.0912,6126492.3008,0.0085,4,43862.9226
m8a.8xlarge,ap-northeast-1a,7,1.0,100,2,2,112.0,12.0,1.9096,5360680.7632,0.017,7,25064.5272
m8a.8xlarge,ap-northeast-1a,15,1.0,115,4,2,120.0,5.0,4.092,5743586.532,0.0341,15,11696.7793
m8a.48xlarge,ap-northeast-1a,3,1.0,287,1,6,384.0,97.0,4.9758,18379476.9024,0.013,3,9619.2012
m8a.8xlarge,ap-northeast-1a,13,1.0,400,1,2,416.0,16.0,3.5464,19911099.9776,0.0085,13,13496.2839
m8a.8xlarge,ap-northeast-1a,13,1.0,400,1,4,416.0,16.0,3.5464,19911099.9776,0.0085,13,13496.2839
m8a.8xlarge,ap-northeast-1a,25,1.0,400,2,2,400.0,0.0,6.82,19145288.44,0.017,25,7018.0676
m8a.8xlarge,ap-northeast-1a,32,1.0,439,1,9,448.0,9.0,8.7296,21442723.0528,0.0195,32,5482.8653
m8a.8xlarge,ap-northeast-1a,32,1.0,1000,1,2,1024.0,24.0,8.7296,49011938.4064,0.0085,32,5482.8653
m8a.8xlarge,ap-northeast-1a,32,1.0,1000,1,4,1024.0,24.0,8.7296,49011938.4064,0.0085,32,5482.8653
m8a.8xlarge,ap-northeast-1a,63,1.0,1000,2,2,1008.0,8.0,17.1864,48246126.8688,0.017,63,2784.9475
