instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.medium,us-east-1f,1,50.0,1,1,1,1.0,0.0,0.0151,20353.6113,0.0151,1,1347921.2772
t3.medium,us-east-1f,5,50.0,5,1,1,5.0,0.0,0.0755,101768.0564,0.0151,5,269584.2554
t3.medium,us-east-1f,6,50.0,6,1,1,6.0,0.0,0.0906,122121.6677,0.0151,6,224653.5462
t3.medium,us-east-1f,10,50.0,10,1,1,10.0,0.0,0.151,203536.1129,0.0151,10,134792.1277
t3.medium,us-east-1f,14,50.0,14,1,1,14.0,0.0,0.2114,284950.558,0.0151,14,96280.0912
t3.medium,us-east-1f,15,50.0,15,1,1,15.0,0.0,0.2265,305304.1693,0.0151,15,89861.4185
t3.medium,us-east-1f,17,50.0,17,1,1,17.0,0.0,0.2567,346011.3919,0.0151,17,79289.4869
t3.medium,us-east-1f,20,50.0,20,1,1,20.0,0.0,0.302,407072.2257,0.0151,20,67396.0639
t3.medium,us-east-1f,25,50.0,25,1,1,25.0,0.0,0.3775,508840.2821,0.0151,25,53916.8511
t3.medium,us-east-1f,30,50.0,30,1,1,30.0,0.0,0.453,610608.3386,0.0151,30,44930.7092
t3.medium,us-east-1f,35,50.0,35,1,1,35.0,0.0,0.5285,712376.395,0.0151,35,38512.0365
t3.medium,us-east-1f,40,50.0,40,1,1,40.0,0.0,0.604,814144.4514,0.0151,40,33698.0319
t3.medium,us-east-1f,45,50.0,45,1,1,45.0,0.0,0.6795,915912.5079,0.0151,45,29953.8062
t3.medium,us-east-1f,50,50.0,50,1,1,50.0,0.0,0.755,1017680.5643,0.0151,50,26958.4255
