pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,226151.23655555557,226151.23655555557,135714.72413793104,135714.72413793104,0.0,0.0,0.0,0.0
10,1,4,132033.07830487035,8593.598647251181,120554.24463414632,120554.24463414632,0.0,182.0,0.0,0.0
10,2,2,89549.41280046337,20373.890502978164,44610.04372031662,53225.9780384131,0.0,38.0,0.0,6.0
17,7,7,14987.866219084759,10025.384619745286,8467.264867391337,10025.384619745286,1.0,10.0,0.0,10.0
50,1,2,45230.24730222222,45230.24730222222,27142.94482758621,27142.94482758621,0.0,0.0,0.0,0.0
50,1,4,31953.491984135264,8593.598647251181,24110.848931707318,24110.848931707318,0.0,142.0,0.0,0.0
50,2,2,19439.899866246058,6719.11049392147,8922.008745118734,13306.494509603275,0.0,94.0,0.0,14.0
75,3,5,8462.78851118435,6719.110493921471,3515.3041943580884,6653.247254801638,0.0,21.0,0.0,5.0
100,1,2,22244.38391912568,22244.38391912568,13571.472413793104,13571.472413793104,0.0,0.0,0.0,0.0
100,1,4,16283.492377247398,8593.598647251181,12055.424466463415,12055.424466463415,0.0,92.0,0.0,0.0
100,2,2,9648.336900993512,6719.11049392147,4461.004372295514,7603.71114834473,0.0,44.0,0.0,12.0
115,4,2,4150.835081415256,3765.9970247228803,2292.5896920575533,3548.3985358942064,0.0,13.0,0.0,5.0
287,1,6,4822.614214855473,4438.165932116078,3974.914702033978,4861.315465274839,0.0,25.0,0.0,1.0
400,1,2,5047.6901551214105,3380.5929700507927,3392.868103448276,3392.868103448276,0.0,188.0,0.0,0.0
400,1,4,4099.957008581068,3950.0742238831294,3013.856116615854,3013.856116615854,0.0,16.0,0.0,0.0
400,2,2,2384.6135021458563,2384.6135021458563,1115.2510931068603,2129.039121536524,0.0,0.0,0.0,0.0
439,1,9,2740.6430936098163,2444.5314667850503,1006.8962078565613,2430.6577326374195,0.0,54.0,0.0,71.0
1000,1,2,1949.5268853689709,1784.028230737899,1357.1472413793103,1357.1472413793103,0.0,89.0,0.0,0.0
1000,1,4,1636.3964527689543,1599.193059276494,1205.5424466463414,1205.5424466463414,0.0,24.0,0.0,0.0
1000,2,2,932.580600824707,932.580600824707,446.1004372401056,844.8567942605254,0.0,0.0,0.0,8.0
