pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1423329.4615384615,1005285.3513513514,1423329.4615384615,999421.2030456853,1423329.4615384615,0.0,1.0,0.0,1.0,0.0
5,1,1,369117.3262569833,335095.1169502836,284665.89202797203,333140.40129723627,377157.99511002447,0.0,1.0,0.0,1.0,0.0
6,1,1,333140.40129723627,335095.1169502836,237221.5767288267,333140.40129723627,317910.7519784742,0.0,0.0,0.0,0.0,0.0
10,1,1,199884.24071065985,201057.07015015013,142332.9460839161,199884.24071065985,157065.7091152815,0.0,0.0,0.0,0.0,0.0
14,1,1,142774.4576815498,143612.19295826438,101666.3900385329,142774.4576815498,93733.74248040348,0.0,0.0,0.0,0.0,0.0
15,1,1,129651.32689443715,125660.66884853602,94888.63070707071,124927.65046002538,73147.1774877193,0.0,1.0,0.0,1.0,0.0
17,1,1,114762.74670636142,111698.37231676119,83725.2623950444,111046.8004324121,69032.56774927814,0.0,1.0,0.0,1.0,0.0
20,1,1,99942.12038071065,100528.53507507507,71166.47302447553,99942.12038071065,48505.730280235985,0.0,0.0,0.0,0.0,0.0
25,1,1,78640.59934583168,77329.64236721929,56933.178416783216,76878.55414051002,30479.040898980536,0.0,1.0,0.0,1.0,0.0
30,1,1,66628.08024816695,67019.02339005673,47444.315353535356,66628.08024816695,26808.030837144306,0.0,0.0,0.0,0.0,0.0
35,1,1,56436.42068401244,55849.186153746334,40666.55601541316,55523.40020837249,17696.528463024933,0.0,1.0,0.0,1.0,0.0
40,1,1,49971.060190355325,50264.267541291294,35583.23651223777,49971.060190355325,14318.50874330777,0.0,0.0,0.0,0.0,0.0
45,1,1,44010.22066860249,43708.058731699566,31629.543569023568,43453.095818180074,18063.82691218901,0.0,1.0,0.0,1.0,0.0
50,1,1,39976.848150253805,40211.41403243243,28466.58921118881,39976.848150253805,14494.460480506717,0.0,0.0,0.0,0.0,0.0
