instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.small,us-west-2d,10,50.0,10,1,2,10.0,0.0,0.076,203536.1129,0.0076,10,267810.6748
m6g.medium,us-west-2d,10,1.0,10,1,4,10.0,0.0,0.136,197708.9612,0.0136,10,145374.2362
c8gn.2xlarge,us-west-2d,3,40.0,10,2,2,12.0,2.0,0.2442,369419.3826,0.0204,3,126064.4904
c8gn.2xlarge,us-west-2d,17,40.0,17,7,7,17.0,0.0,1.3838,523344.1254,0.0814,17,22246.6748
t3.small,us-west-2d,50,50.0,50,1,2,50.0,0.0,0.38,1017680.5643,0.0076,50,53562.135
m6g.medium,us-west-2d,50,1.0,50,1,4,50.0,0.0,0.68,988544.8062,0.0136,50,29074.8472
c8gn.2xlarge,us-west-2d,13,40.0,50,2,2,52.0,2.0,1.0582,1600817.3246,0.0204,13,29091.8055
c8gn.16xlarge,us-west-2d,4,40.0,75,3,5,84.0,9.0,2.9432,2585935.6782,0.035,4,10459.6862
t3.small,us-west-2d,100,50.0,100,1,2,100.0,0.0,0.76,2035361.1286,0.0076,100,26781.0675
m6g.medium,us-west-2d,100,1.0,100,1,4,100.0,0.0,1.36,1977089.6125,0.0136,100,14537.4236
c8gn.2xlarge,us-west-2d,25,40.0,100,2,2,100.0,0.0,2.035,3078494.855,0.0204,25,15127.7388
c8gn.2xlarge,us-west-2d,58,40.0,115,4,2,116.0,1.0,4.7212,3571054.0318,0.0407,58,6520.5771
r7g.16xlarge,us-west-2a,5,50.0,287,1,6,320.0,33.0,5.768,8165848.32,0.018,5,4424.1117
t3.small,us-west-2d,400,50.0,400,1,2,400.0,0.0,3.04,8141444.5143,0.0076,400,6695.2669
m6g.medium,us-west-2d,400,1.0,400,1,4,400.0,0.0,5.44,7908358.45,0.0136,400,3634.3559
c8gn.2xlarge,us-west-2d,100,40.0,400,2,2,400.0,0.0,8.14,12313979.42,0.0204,100,3781.9347
r7g.16xlarge,us-west-2a,8,50.0,439,1,9,448.0,9.0,9.2288,11432187.648,0.0206,8,2765.0698
t3.small,us-west-2d,1000,50.0,1000,1,2,1000.0,0.0,7.6,20353611.2857,0.0076,1000,2678.1067
m6g.medium,us-west-2d,1000,1.0,1000,1,4,1000.0,0.0,13.6,19770896.125,0.0136,1000,1453.7424
c8gn.2xlarge,us-west-2d,250,40.0,1000,2,2,1000.0,0.0,20.35,30784948.55,0.0204,250,1512.7739
