pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,937954.4377880184,712255.3659574469,937954.4377880184,598437.6200607902,937954.4377880184,0.0,1.0,0.0,1.0,0.0
5,1,1,266651.02852203976,237418.45520094567,187590.8873732719,199479.20685579197,241404.72613458527,0.0,1.0,0.0,1.0,0.0
6,1,1,237418.45520094567,237418.45520094567,156325.7395033282,199479.20685579197,171970.59085841692,0.0,0.0,0.0,0.0,0.0
10,1,1,142451.073106383,142451.073106383,93795.4437327189,119687.52407294832,60351.18153364632,0.0,0.0,0.0,0.0,0.0
14,1,1,101750.76650021711,101750.76650021711,66996.74550926361,85491.08864214379,75440.4750653004,0.0,0.0,0.0,0.0,0.0
15,1,1,92960.29689193041,89031.92069481383,62530.29581157194,74804.70255509118,39181.25546095395,0.0,1.0,0.0,1.0,0.0
17,1,1,82233.08231152657,79139.48506698187,55173.79042622742,66493.06895193066,22212.919576643388,0.0,1.0,0.0,1.0,0.0
20,1,1,71225.5365531915,71225.5365531915,46897.72185483871,59843.76205167173,33249.90284068335,0.0,0.0,0.0,0.0,0.0
25,1,1,55148.20059551569,54072.04358063194,37518.17748202765,46033.66311756983,15881.86953977646,0.0,1.0,0.0,1.0,0.0
30,1,1,46591.513129204366,46591.513129204366,31265.14790578597,39895.84136440392,20736.023483017427,0.0,0.0,0.0,0.0,0.0
35,1,1,38584.603712028074,38584.603712028074,26798.698203705448,33246.53447127472,14933.660349355645,1.0,1.0,0.0,1.0,0.0
40,1,1,34618.40970268873,34618.40970268873,23448.860927419355,29921.881025835864,12120.960715305539,0.0,0.0,0.0,0.0,0.0
45,1,1,29993.73011612642,29993.73011612642,20843.431937190646,26019.026979275,9591.866096093552,1.0,1.0,0.0,1.0,0.0
50,1,1,27540.931453722747,27540.931453722747,18759.088742857144,23937.504819452886,7902.129275519703,0.0,0.0,0.0,0.0,0.0
