pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,357974.50381818175,52796.22106791779,290765.87557142857,290765.87557142857,0.0,86.0,0.0,0.0
10,1,4,474053.93279839517,52796.22106791779,156911.87396825396,156911.87396825396,0.0,86.0,0.0,0.0
10,2,2,238823.5325922183,52796.22106791779,124430.0024590164,34090.95985143856,0.0,38.0,0.0,22.0
17,7,7,39050.794926877636,26282.14263471056,18421.966700341796,17045.479926652923,0.0,10.0,0.0,1.0
50,1,2,71594.9007781818,52796.22106791779,58153.17510285714,58153.17510285714,0.0,46.0,0.0,0.0
50,1,4,95655.08419348311,52796.22106791779,31382.3748,31382.3748,0.0,46.0,0.0,0.0
50,2,2,50575.89844836811,17547.12348245777,24886.00049180328,17045.47992571928,0.0,94.0,0.0,14.0
75,3,5,21956.32123943139,17547.12348245777,5504.908289241622,8522.739963059706,0.0,21.0,0.0,9.0
100,1,2,50575.89844836811,17547.12348245777,29076.58755142857,29076.58755142857,0.0,188.0,0.0,0.0
100,1,4,50575.89844836811,17547.12348245777,15691.187400793651,15691.187400793651,0.0,188.0,0.0,0.0
100,2,2,25173.463169107858,17547.12348245777,12443.00024590164,8522.73996285964,0.0,44.0,0.0,28.0
115,4,2,10887.373499804196,10502.461468379184,3590.157579940188,4261.36998142982,0.0,5.0,0.0,13.0
287,1,6,17547.12348245777,17547.12348245777,5023.381562629185,4854.151797603196,1.0,1.0,0.0,33.0
400,1,2,12586.39639423717,10502.461468379184,7269.146887767857,7269.146887767857,0.0,80.0,0.0,0.0
400,1,4,12586.39639423717,10502.461468379184,3922.796850198413,3922.796850198413,0.0,80.0,0.0,0.0
400,2,2,6200.401057381996,5957.418176088737,3110.75006147541,2622.3815270337354,0.0,16.0,0.0,16.0
439,1,9,10144.925109470249,8706.97046903209,1740.6618785285045,3033.844873501998,0.0,71.0,0.0,9.0
1000,1,2,4930.695018517553,4393.1418333581205,2907.6587551000002,2907.6587551000002,0.0,120.0,0.0,0.0
1000,1,4,4930.695018517553,4393.1418333581205,1569.1187400793651,1569.1187400793651,0.0,120.0,0.0,0.0
1000,2,2,2369.50399198891,2140.7408966406474,1244.300024590164,1065.342495357455,0.0,90.0,0.0,24.0
