pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1071242.7,320344.51842105266,1071242.7,562531.3628571428,1071242.7,0.0,3.0,0.0,1.0,0.0
5,1,1,222714.61146067418,160172.25927033494,214248.5397894737,187510.45444444445,249809.91093117412,0.0,3.0,0.0,1.0,0.0
6,1,1,187510.45444444445,160172.25927033494,178540.44985380117,187510.45444444445,196801.89408191261,0.0,2.0,0.0,0.0,0.0
10,1,1,112506.27262857142,106781.5061669325,107124.26994736843,112506.27262857142,114222.59903739355,0.0,2.0,0.0,0.0,0.0
14,1,1,80361.62332361517,80086.1296202153,76517.33566058002,80361.62332361517,65024.499430932,0.0,2.0,0.0,0.0,0.0
15,1,1,74745.95436868687,80086.1296202153,71416.17995321639,70316.4204017857,68729.13816967921,0.0,1.0,0.0,1.0,0.0
17,1,1,65978.98380877434,64068.9036937799,63014.27643416499,62503.484814814816,22860.558424215447,0.0,3.0,0.0,1.0,0.0
20,1,1,56253.136328571425,64068.9036937799,53562.13496052632,56253.136328571425,40633.26083752385,0.0,0.0,0.0,0.0,0.0
25,1,1,44909.33543507973,45763.50264134362,42849.70796631579,43271.64333051564,11458.670002590003,0.0,3.0,0.0,1.0,0.0
30,1,1,37502.090882539684,40043.06481010765,35708.08997660819,37502.090882539684,12703.400948694596,0.0,2.0,0.0,0.0,0.0
35,1,1,32097.065314099582,35593.83538602399,30606.934264232008,31251.742402998236,16354.212945831065,0.0,1.0,0.0,1.0,0.0
40,1,1,28126.568164285713,32034.4518492823,26781.06748026316,28126.568164285713,9277.315497808391,0.0,0.0,0.0,0.0,0.0
45,1,1,24972.592893958597,26695.37654007177,23805.393317738788,24457.8853605185,9238.032465518649,0.0,3.0,0.0,1.0,0.0
50,1,1,22501.254530285714,24641.88603805102,21424.85398526316,22501.254530285714,8838.275405788876,0.0,2.0,0.0,0.0,0.0
