instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t2.small,eu-west-1c,10,50.0,10,1,2,10.0,0.0,0.1,217721.9514,0.01,10,217721.9514
m6g.8xlarge,eu-west-1b,1,50.0,10,1,4,32.0,22.0,0.5665,632668.676,0.0177,1,34900.0814
c6g.16xlarge,eu-west-1a,1,50.0,10,2,2,32.0,22.0,0.9617,629716.32,0.0301,1,20462.3427
c6g.16xlarge,eu-west-1a,2,50.0,17,7,7,18.0,1.0,1.9234,354215.43,0.1069,2,10231.1714
t2.small,eu-west-1c,50,50.0,50,1,2,50.0,0.0,0.5,1088609.7571,0.01,50,43544.3903
m6g.8xlarge,eu-west-1b,2,50.0,50,1,4,64.0,14.0,1.133,1265337.352,0.0177,2,17450.0407
c6g.16xlarge,eu-west-1a,2,50.0,50,2,2,64.0,14.0,1.9234,1259432.64,0.0301,2,10231.1714
c6g.16xlarge,eu-west-1a,4,50.0,75,3,5,84.0,9.0,3.8468,1653005.34,0.0458,4,5115.5857
t2.small,eu-west-1c,100,50.0,100,1,2,100.0,0.0,1.0,2177219.5143,0.01,100,21772.1951
m6g.8xlarge,eu-west-1b,4,50.0,100,1,4,128.0,28.0,2.266,2530674.704,0.0177,4,8725.0204
c6g.16xlarge,eu-west-1a,4,50.0,100,2,2,128.0,28.0,3.8468,2518865.28,0.0301,4,5115.5857
c6g.16xlarge,eu-west-1a,8,50.0,115,4,2,128.0,13.0,7.6936,2518865.28,0.0601,8,2557.7928
r6g.12xlarge,eu-west-1b,6,10.0,287,1,6,288.0,1.0,6.2142,5652293.22,0.0216,6,3158.2534
t2.small,eu-west-1c,400,50.0,400,1,2,400.0,0.0,4.0,8708878.0571,0.01,400,5443.0488
m6g.8xlarge,eu-west-1b,13,50.0,400,1,4,416.0,16.0,7.3645,8224692.788,0.0177,13,2684.6216
c6g.16xlarge,eu-west-1a,13,50.0,400,2,2,416.0,16.0,12.5021,8186312.16,0.0301,13,1574.0264
r6g.12xlarge,eu-west-1b,11,10.0,439,1,9,462.0,23.0,11.3927,9067220.3738,0.0247,11,1722.6837
t2.small,eu-west-1c,1000,50.0,1000,1,2,1000.0,0.0,10.0,21772195.1429,0.01,1000,2177.2195
m6g.8xlarge,eu-west-1b,32,50.0,1000,1,4,1024.0,24.0,18.128,20245397.632,0.0177,32,1090.6275
c6g.16xlarge,eu-west-1a,32,50.0,1000,2,2,1024.0,24.0,30.7744,20150922.24,0.0301,32,639.4482
