pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1384599.4081632653,865012.9767441861,1384599.4081632653,760177.5173745173,1384599.4081632653,0.0,1.0,0.0,1.0,0.0
5,1,1,298069.1792481203,288337.6587711743,276919.88136054424,253392.50600600598,189588.74180238871,0.0,1.0,0.0,1.0,0.0
6,1,1,253392.50600600598,288337.6587711743,230766.5678382464,253392.50600600598,253943.03563118094,0.0,0.0,0.0,0.0,0.0
10,1,1,152035.50355212355,173002.59524547803,138459.94074829933,152035.50355212355,104951.11945799457,0.0,0.0,0.0,0.0,0.0
14,1,1,108596.78827515563,123573.28231292518,98899.957656532,108596.78827515563,84973.09924865469,0.0,0.0,0.0,0.0,0.0
15,1,1,100678.22425170068,108126.62203246124,92306.62715041572,95022.18973214286,94137.53485000557,0.0,1.0,0.0,1.0,0.0
17,1,1,88903.63298253056,96112.55292372475,81447.02396252617,84464.16866866867,31333.88926174497,0.0,1.0,0.0,1.0,0.0
20,1,1,76017.7517953668,86501.29762273902,69229.97035714285,76017.7517953668,32908.3334357336,0.0,0.0,0.0,0.0,0.0
25,1,1,60568.965456221194,66539.45971132822,55383.9762829932,58475.19368988599,41811.71788220808,0.0,1.0,0.0,1.0,0.0
30,1,1,50678.50119262119,57667.53175423486,46153.31357520786,50678.50119262119,21084.189375561546,0.0,0.0,0.0,0.0,0.0
35,1,1,43313.40242386185,48056.27645787476,39559.9830626128,42232.08432837599,18094.116755960902,0.0,1.0,0.0,1.0,0.0
40,1,1,38008.8758976834,43250.64881459948,34614.98517857143,38008.8758976834,21871.990213106674,0.0,0.0,0.0,0.0,0.0
45,1,1,33709.79605360707,37609.259838904276,30768.87571680524,33051.196433133104,14593.31496074547,0.0,1.0,0.0,1.0,0.0
50,1,1,30407.100716602316,34600.51905116279,27691.988144217685,30407.100716602316,14890.630354947452,0.0,0.0,0.0,0.0,0.0
