instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t2.small,eu-west-1c,10,50.0,10,1,2,10.0,0.0,0.097,217721.9514,0.0097,10,224455.62
m6g.12xlarge,eu-west-1c,1,50.0,10,1,4,48.0,38.0,0.7889,949003.014,0.0164,1,25061.3463
c6g.16xlarge,eu-west-1c,1,50.0,10,2,2,32.0,22.0,0.8522,629716.32,0.0266,1,23091.5689
c6g.16xlarge,eu-west-1c,2,50.0,17,7,7,18.0,1.0,1.7044,354215.43,0.0947,2,11545.7844
t2.small,eu-west-1c,50,50.0,50,1,2,50.0,0.0,0.485,1088609.7571,0.0097,50,44891.124
m6g.12xlarge,eu-west-1c,2,50.0,50,1,4,96.0,46.0,1.5778,1898006.028,0.0164,2,12530.6732
c6g.16xlarge,eu-west-1c,2,50.0,50,2,2,64.0,14.0,1.7044,1259432.64,0.0266,2,11545.7844
c6g.16xlarge,eu-west-1c,4,50.0,75,3,5,84.0,9.0,3.4088,1653005.34,0.0406,4,5772.8922
t2.small,eu-west-1c,100,50.0,100,1,2,100.0,0.0,0.97,2177219.5143,0.0097,100,22445.562
m6g.12xlarge,eu-west-1c,3,50.0,100,1,4,144.0,44.0,2.3667,2847009.042,0.0164,3,8353.7821
c6g.16xlarge,eu-west-1c,4,50.0,100,2,2,128.0,28.0,3.4088,2518865.28,0.0266,4,5772.8922
c6g.16xlarge,eu-west-1c,8,50.0,115,4,2,128.0,13.0,6.8176,2518865.28,0.0533,8,2886.4461
r6g.12xlarge,eu-west-1b,6,15.0,287,1,6,288.0,1.0,5.559,5652293.22,0.0193,6,3530.4944
t2.small,eu-west-1c,400,50.0,400,1,2,400.0,0.0,3.88,8708878.0571,0.0097,400,5611.3905
m6g.12xlarge,eu-west-1c,9,50.0,400,1,4,432.0,32.0,7.1001,8541027.126,0.0164,9,2784.594
c6g.16xlarge,eu-west-1c,13,50.0,400,2,2,416.0,16.0,11.0786,8186312.16,0.0266,13,1776.2745
r6g.12xlarge,eu-west-1b,11,15.0,439,1,9,462.0,23.0,10.1915,9067220.3738,0.0221,11,1925.7242
t2.small,eu-west-1c,1000,50.0,1000,1,2,1000.0,0.0,9.7,21772195.1429,0.0097,1000,2244.5562
m6g.12xlarge,eu-west-1c,21,50.0,1000,1,4,1008.0,8.0,16.5669,19929063.294,0.0164,21,1193.3974
c6g.16xlarge,eu-west-1c,32,50.0,1000,2,2,1024.0,24.0,27.2704,20150922.24,0.0266,32,721.6115
