pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,307634.33921874996,19922.95401889723,242304.89630952379,242304.89630952379,0.0,182.0,0.0,0.0
10,1,4,215123.98239831693,17482.365804660676,134495.8919727891,134495.8919727891,0.0,182.0,0.0,0.0
10,2,2,174283.34290502794,19922.95401889723,103620.88941979523,150464.06915933528,0.0,86.0,0.0,2.0
17,7,7,26552.482795360684,19922.954020095684,26552.482795360684,26552.482795360684,0.0,10.0,0.0,0.0
50,1,2,61526.86785625,19922.95401889723,48460.97925238095,48460.97925238095,0.0,142.0,0.0,0.0
50,1,4,54893.83226902489,17482.365804660676,26899.1784,26899.1784,0.0,142.0,0.0,0.0
50,2,2,35850.525570267135,19922.95401889723,20724.177883959044,34722.477498308144,0.0,46.0,0.0,2.0
75,3,5,16226.446822897467,9181.434701144057,4992.374537940379,12514.206727642277,0.0,53.0,0.0,9.0
100,1,2,35949.164119668254,19922.95401889723,24230.489626190476,24230.489626190476,0.0,92.0,0.0,0.0
100,1,4,24723.3074540619,17482.365804660676,13449.589200680273,13449.589200680273,0.0,92.0,0.0,0.0
100,2,2,19080.791217305068,19080.791217305068,10362.088941979522,18055.688299120233,0.0,0.0,0.0,0.0
115,4,2,7945.637162041674,5694.391158525469,3255.8964378256264,7782.62426686217,0.0,41.0,0.0,1.0
287,1,6,7685.116589144698,4868.14839338662,4213.92671367472,3932.240696509747,1.0,169.0,0.0,33.0
400,1,2,9277.045729869817,9277.045729869817,6057.622406473214,6057.622406473214,0.0,0.0,0.0,0.0
400,1,4,7493.146267768802,6918.950099021352,3362.3973001700683,3362.3973001700683,0.0,32.0,0.0,0.0
400,2,2,4386.0700618339315,3961.5130522939107,2590.5222354948805,4513.922074780058,0.0,40.0,0.0,0.0
439,1,9,4322.729178597959,3882.681705749605,1449.6187348517126,2457.6504353185915,0.0,50.0,0.0,9.0
1000,1,2,3464.8927378657218,3222.9681199129677,2423.0489625833334,2423.0489625833334,0.0,72.0,0.0,0.0
1000,1,4,2755.8792527109713,2733.6509489459645,1344.9589200680273,1344.9589200680273,0.0,8.0,0.0,0.0
1000,2,2,1690.3661624203821,1679.0278909027309,1036.2088941979523,1805.5688299120236,0.0,8.0,0.0,0.0
