pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1094280.177419355,325325.5799319728,1094280.177419355,579076.4029411764,1094280.177419355,0.0,3.0,0.0,1.0,0.0
5,1,1,228886.84087759815,162662.79002672498,218856.0352688172,193025.4678104575,131484.3608433735,0.0,3.0,0.0,1.0,0.0
6,1,1,193025.4678104575,162662.79002672498,182380.0294205496,193025.4678104575,204996.95152071852,0.0,2.0,0.0,0.0,0.0
10,1,1,115815.28064705881,108441.8600043192,109428.01768817205,115815.28064705881,85508.16559721687,0.0,2.0,0.0,0.0,0.0
14,1,1,82725.20048019208,81331.39499817783,78162.86976080755,82725.20048019208,55138.06721822239,0.0,2.0,0.0,0.0,0.0
15,1,1,76901.52748765914,81331.39499817783,72952.01178016726,72384.55041360293,53042.65667893892,0.0,1.0,0.0,1.0,0.0
17,1,1,67886.15333387311,65065.115996112734,64369.42216393199,64341.82260348584,56069.084103831236,0.0,3.0,0.0,1.0,0.0
20,1,1,57907.64033823529,65065.115996112734,54714.008830645165,57907.64033823529,24092.121041741637,0.0,0.0,0.0,0.0,0.0
25,1,1,46214.71696202532,46475.082857341185,43771.20706236559,44544.33872258962,36866.04070435589,0.0,3.0,0.0,1.0,0.0
30,1,1,38605.093555555555,40665.697499088914,36476.00589008363,38605.093555555555,24933.14968217054,0.0,2.0,0.0,0.0,0.0
35,1,1,33033.18488578133,36147.286665106956,31265.14790432302,32170.911297204064,10973.440624269348,0.0,1.0,0.0,1.0,0.0
40,1,1,28953.820169117644,32532.55800048591,27357.004415322583,28953.820169117644,11066.752100117677,0.0,0.0,0.0,0.0,0.0
45,1,1,25702.29036437951,27110.464999392618,24317.337260055756,25177.234929945513,11972.366681555928,0.0,3.0,0.0,1.0,0.0
50,1,1,23163.056134117647,25025.044615902156,21885.60353333333,23163.056134117647,9284.173941426337,0.0,2.0,0.0,0.0,0.0
