pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1496589.0661764706,472157.9996473907,1496589.0661764706,823790.6987447698,1017680.5650000001,0.0,3.0,0.0,1.0,0.0
5,1,1,322827.3684039088,236078.99991184767,299317.81294117647,274596.89981403993,314490.5606523955,0.0,3.0,0.0,1.0,0.0
6,1,1,274596.89981403993,236078.99991184767,249431.5108251634,274596.89981403993,313445.7133270911,0.0,2.0,0.0,0.0,0.0
10,1,1,164758.139832636,157385.9999216424,149658.90654411764,164758.139832636,95155.98435967304,0.0,2.0,0.0,0.0,0.0
14,1,1,117684.38562035693,118039.49993388575,106899.21893757502,117684.38562035693,100108.58113368528,0.0,2.0,0.0,0.0,0.0
15,1,1,109081.98979178183,118039.49993388575,99772.60434640525,102973.8374084728,82806.02380785822,0.0,1.0,0.0,1.0,0.0
17,1,1,96326.7390567555,94431.5999435825,88034.6509006717,91532.29993801333,70994.2413825704,0.0,3.0,0.0,1.0,0.0
20,1,1,82379.0699372385,94431.5999435825,74829.45325367646,82379.0699372385,59657.396008629985,0.0,0.0,0.0,0.0,0.0
25,1,1,65629.8210918775,67451.14282116231,59863.562600000005,63368.51533757521,23089.874094551284,0.0,3.0,0.0,1.0,0.0
30,1,1,54919.37995351,59019.74996694287,49886.302173202625,54919.37995351,31437.3563019508,0.0,2.0,0.0,0.0,0.0
35,1,1,46934.027394277546,52461.9999695276,42759.68757503001,45766.14996254971,23271.09146540538,0.0,1.0,0.0,1.0,0.0
40,1,1,41189.53496861925,47215.79997531735,37414.72662683823,41189.53496861925,22708.379146949734,0.0,0.0,0.0,0.0,0.0
45,1,1,36528.319972809295,39346.49997796192,33257.53478213507,35816.98692962961,16438.599146478584,0.0,3.0,0.0,1.0,0.0
50,1,1,32951.62797322176,36319.84613506815,29931.781302941177,32951.62797322176,11849.969312223706,0.0,2.0,0.0,0.0,0.0
