instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,ap-northeast-1a,1,50.0,1,1,1,2.0,1.0,0.0337,39377.1954,0.0168,1,584231.3862
t4g.large,ap-northeast-1a,3,50.0,5,1,1,6.0,1.0,0.1011,118131.5863,0.0168,3,194743.7954
t4g.large,ap-northeast-1a,3,50.0,6,1,1,6.0,0.0,0.1011,118131.5863,0.0168,3,194743.7954
t4g.large,ap-northeast-1a,5,50.0,10,1,1,10.0,0.0,0.1685,196885.9771,0.0168,5,116846.2772
t4g.large,ap-northeast-1a,7,50.0,14,1,1,14.0,0.0,0.2359,275640.368,0.0168,7,83461.6266
t4g.large,ap-northeast-1a,8,50.0,15,1,1,16.0,1.0,0.2696,315017.5634,0.0168,8,73028.9233
t4g.large,ap-northeast-1a,9,50.0,17,1,1,18.0,1.0,0.3033,354394.7589,0.0168,9,64914.5985
t4g.large,ap-northeast-1a,10,50.0,20,1,1,20.0,0.0,0.337,393771.9543,0.0168,10,58423.1386
t4g.large,ap-northeast-1a,13,50.0,25,1,1,26.0,1.0,0.4381,511903.5406,0.0168,13,44940.8759
t4g.large,ap-northeast-1a,15,50.0,30,1,1,30.0,0.0,0.5055,590657.9314,0.0168,15,38948.7591
t4g.large,ap-northeast-1a,18,50.0,35,1,1,36.0,1.0,0.6066,708789.5177,0.0168,18,32457.2992
t4g.large,ap-northeast-1a,20,50.0,40,1,1,40.0,0.0,0.674,787543.9086,0.0168,20,29211.5693
t4g.large,ap-northeast-1a,23,50.0,45,1,1,46.0,1.0,0.7751,905675.4949,0.0168,23,25401.3646
t4g.large,ap-northeast-1a,25,50.0,50,1,1,50.0,0.0,0.8425,984429.8857,0.0168,25,23369.2554
