instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,25.0,10,1,2,10.0,0.0,0.146,196786.35,0.0146,10,134785.1712
m6g.medium,ap-northeast-1d,10,5.0,10,1,4,10.0,0.0,0.15,197708.9612,0.015,10,131805.9742
c6gd.large,ap-northeast-1d,10,1.0,10,2,2,10.0,0.0,0.312,196786.35,0.0312,10,63072.5481
m8a.2xlarge,ap-northeast-1c,17,1.0,17,7,7,17.0,0.0,1.1849,813674.7587,0.0697,17,40394.3127
c6g.medium,ap-northeast-1c,50,25.0,50,1,2,50.0,0.0,0.73,983931.75,0.0146,50,26957.0342
m6g.medium,ap-northeast-1d,50,5.0,50,1,4,50.0,0.0,0.75,988544.8062,0.015,50,26361.1948
c6gd.large,ap-northeast-1d,50,1.0,50,2,2,50.0,0.0,1.56,983931.75,0.0312,50,12614.5096
m8a.xlarge,ap-northeast-1c,75,1.0,75,3,5,75.0,0.0,2.6625,3589741.5825,0.0355,75,17976.7967
c6g.medium,ap-northeast-1c,100,25.0,100,1,2,100.0,0.0,1.46,1967863.5,0.0146,100,13478.5171
m6g.medium,ap-northeast-1d,100,5.0,100,1,4,100.0,0.0,1.5,1977089.6125,0.015,100,13180.5974
c6gd.large,ap-northeast-1d,100,1.0,100,2,2,100.0,0.0,3.12,1967863.5,0.0312,100,6307.2548
m8a.xlarge,ap-northeast-1c,115,1.0,115,4,2,115.0,0.0,4.0825,5504270.4265,0.0355,115,11723.9978
r7a.medium,ap-northeast-1c,287,50.0,287,1,6,287.0,0.0,8.0073,9625846.6233,0.0279,287,4188.6198
c6g.medium,ap-northeast-1c,400,25.0,400,1,2,400.0,0.0,5.84,7871454.0,0.0146,400,3369.6293
m6g.medium,ap-northeast-1d,400,5.0,400,1,4,400.0,0.0,6.0,7908358.45,0.015,400,3295.1494
c6gd.large,ap-northeast-1d,400,1.0,400,2,2,400.0,0.0,12.48,7871454.0,0.0312,400,1576.8137
m8a.xlarge,ap-northeast-1c,439,1.0,439,1,9,439.0,0.0,15.5845,21011954.0629,0.0355,439,3071.2067
c6g.medium,ap-northeast-1c,1000,25.0,1000,1,2,1000.0,0.0,14.6,19678635.0,0.0146,1000,1347.8517
m6g.medium,ap-northeast-1d,1000,5.0,1000,1,4,1000.0,0.0,15.0,19770896.125,0.015,1000,1318.0597
c6gd.large,ap-northeast-1d,1000,1.0,1000,2,2,1000.0,0.0,31.2,19678635.0,0.0312,1000,630.7255
