pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,496230.7908641975,540150.5954285715,363869.5889130435,71795.79737609331,0.0,0.0,0.0,54.0
10,1,4,540150.5954285715,540150.5954285715,230790.60864864863,71795.79737609331,0.0,0.0,0.0,22.0
10,2,2,268083.81792399316,243624.62422680412,121756.84592156863,71795.79737609331,0.0,1.0,0.0,22.0
17,7,7,37866.06122171946,26770.42033418295,16167.133585277687,35897.89868804665,0.0,10.0,0.0,1.0
50,1,2,101867.92477319586,106281.0368787947,72773.91778695652,71795.79737609331,0.0,0.0,0.0,14.0
50,1,4,106281.0368787947,106281.0368787947,46158.12173333333,35897.898688046655,0.0,0.0,0.0,14.0
50,2,2,52562.0907384768,21384.11777214732,24351.369187450982,35897.898688046655,0.0,71.0,0.0,14.0
75,3,5,19552.53693865396,19831.188017867084,5332.963414634146,17948.949344023324,0.0,10.0,0.0,9.0
100,1,2,50933.96238659793,21384.11777214732,36386.95889347826,35897.898688046655,0.0,142.0,0.0,28.0
100,1,4,45556.67799753543,21384.11777214732,23079.060866666667,17948.949344023327,0.0,142.0,0.0,28.0
100,2,2,26023.077277422024,21384.11777214732,12175.684593725491,17948.949344023327,0.0,21.0,0.0,28.0
115,4,2,11209.02640966243,11211.164871003384,3478.0196182396603,8974.474672011664,0.0,0.0,0.0,13.0
287,1,6,17285.240107888465,16326.690911770882,6635.362213323626,5128.271241149521,1.0,19.0,0.0,7.0
400,1,2,12819.957654723126,12847.622289903082,9096.73972330163,10256.54248229904,0.0,2.0,0.0,48.0
400,1,4,11995.068412509108,10997.449031301587,5769.7652167792785,5522.753644314868,0.0,34.0,0.0,16.0
400,2,2,6403.125902601495,6403.125902601495,3043.9211484558828,5522.753644314868,1.0,1.0,0.0,16.0
439,1,9,9107.633497053923,8898.261036336151,2576.179580222187,3358.6346206767794,0.0,11.0,0.0,137.0
1000,1,2,5013.664968152866,5106.581737498212,3638.695889326087,4487.237336005832,0.0,2.0,0.0,24.0
1000,1,4,4277.6847011122245,4292.2600081268965,2307.906086711712,2243.618668002916,0.0,10.0,0.0,24.0
1000,2,2,2425.6709223075623,2394.8677970613585,1217.5684593843137,2243.618668002916,0.0,9.0,0.0,24.0
