pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1060083.9218750002,316707.68377483444,1060083.9218750002,574011.5947521866,973857.0000000001,0.0,3.0,0.0,1.0,0.0
5,1,1,225758.54692482916,158353.84194654683,212016.78416666668,191337.19841269837,126897.69709302328,0.0,3.0,0.0,1.0,0.0
6,1,1,191337.19841269837,158353.84194654683,176680.65350115742,191337.19841269837,193239.52113767155,0.0,2.0,0.0,0.0,0.0
10,1,1,114802.31900874634,105569.22795122465,106008.39213541668,114802.31900874634,114775.0148809524,0.0,2.0,0.0,0.0,0.0
14,1,1,82001.65645266853,79176.92095849101,75720.28008078232,82001.65645266853,84382.8435628457,0.0,2.0,0.0,0.0,0.0
15,1,1,76100.77884046793,79176.92095849101,70672.26141203704,71751.44938957726,67622.46855723784,0.0,1.0,0.0,1.0,0.0
17,1,1,67192.49372896297,63341.53676442762,62357.87772130911,63779.066137566144,52345.3308901043,0.0,3.0,0.0,1.0,0.0
20,1,1,57401.15951895043,63341.53676442762,53004.196054687505,57401.15951895043,26991.53509741476,0.0,0.0,0.0,0.0,0.0
25,1,1,45764.15565459611,45243.95483463017,42403.35684166667,44154.738092362895,35605.69594741355,0.0,3.0,0.0,1.0,0.0
30,1,1,38267.4396760609,39588.46047924551,35336.13070601852,38267.4396760609,23769.942378698226,0.0,2.0,0.0,0.0,0.0
35,1,1,32720.56799411779,35189.74264748823,30288.11203231292,31889.533064283914,17410.000830740413,0.0,1.0,0.0,1.0,0.0
40,1,1,28700.579759475215,31670.768384578998,26502.098027343753,28700.579759475215,11718.304341124503,0.0,0.0,0.0,0.0,0.0
45,1,1,25463.137494615316,26392.30698616367,23557.42047067901,24957.0258780801,11498.556803231802,0.0,3.0,0.0,1.0,0.0
50,1,1,22960.463806413994,24362.129526739176,21201.678422916666,22960.463806413994,6888.542636991126,0.0,2.0,0.0,0.0,0.0
