instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t2.small,eu-west-1c,10,50.0,10,1,2,10.0,0.0,0.116,217721.9514,0.0116,10,187691.3374
m6g.medium,eu-west-1c,10,50.0,10,1,4,10.0,0.0,0.198,197708.9612,0.0198,10,99853.0107
c6g.large,eu-west-1b,10,50.0,10,2,2,10.0,0.0,0.345,196786.35,0.0345,10,57039.5217
c6g.2xlarge,eu-west-1b,17,50.0,17,7,7,17.0,0.0,2.3919,334536.795,0.1407,17,8227.198
t2.small,eu-west-1c,50,50.0,50,1,2,50.0,0.0,0.58,1088609.7571,0.0116,50,37538.2675
m6g.medium,eu-west-1c,50,50.0,50,1,4,50.0,0.0,0.99,988544.8062,0.0198,50,19970.6021
c6g.large,eu-west-1b,50,50.0,50,2,2,50.0,0.0,1.725,983931.75,0.0345,50,11407.9043
c6g.xlarge,eu-west-1b,75,50.0,75,3,5,75.0,0.0,5.325,1475897.625,0.071,75,3695.5183
t2.small,eu-west-1c,100,50.0,100,1,2,100.0,0.0,1.16,2177219.5143,0.0116,100,18769.1337
m6g.medium,eu-west-1c,100,50.0,100,1,4,100.0,0.0,1.98,1977089.6125,0.0198,100,9985.3011
c6g.large,eu-west-1b,100,50.0,100,2,2,100.0,0.0,3.45,1967863.5,0.0345,100,5703.9522
c6g.xlarge,eu-west-1b,115,50.0,115,4,2,115.0,0.0,8.165,2263043.025,0.071,115,2410.1206
r6g.medium,eu-west-1b,287,15.0,287,1,6,287.0,0.0,7.3472,5632667.2019,0.0256,287,2671.2242
t2.small,eu-west-1c,400,50.0,400,1,2,400.0,0.0,4.64,8708878.0571,0.0116,400,4692.2834
m6g.medium,eu-west-1c,400,50.0,400,1,4,400.0,0.0,7.92,7908358.45,0.0198,400,2496.3253
c6g.large,eu-west-1b,400,50.0,400,2,2,400.0,0.0,13.8,7871454.0,0.0345,400,1425.988
x2gd.medium,eu-west-1b,439,50.0,439,1,9,439.0,0.0,20.633,8688468.3354,0.047,439,959.2158
t2.small,eu-west-1c,1000,50.0,1000,1,2,1000.0,0.0,11.6,21772195.1429,0.0116,1000,1876.9134
m6g.medium,eu-west-1c,1000,50.0,1000,1,4,1000.0,0.0,19.8,19770896.125,0.0198,1000,998.5301
c6g.large,eu-west-1b,1000,50.0,1000,2,2,1000.0,0.0,34.5,19678635.0,0.0345,1000,570.3952
