pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,231291.03738636366,231291.03738636366,141572.91366906473,141572.91366906473,0.0,0.0,0.0,0.0
10,1,4,143634.97999999998,18736.062908299056,135417.09671232876,135417.09671232876,0.0,86.0,0.0,0.0
10,2,2,94821.87132781355,22807.044413987256,57904.77430851064,21951.617619794637,0.0,38.0,0.0,38.0
17,7,7,16597.449079653426,11403.522206993626,9036.009450936868,13181.979589773804,0.0,9.0,0.0,1.0
50,1,2,46258.20746818182,46258.20746818182,28314.58273381295,28314.58273381295,0.0,0.0,0.0,0.0
50,1,4,35355.9377762335,18736.062908299056,27083.419347945204,27083.419347945204,0.0,46.0,0.0,0.0
50,2,2,21646.93079106365,11403.522206993628,11580.954862765959,10975.808809897318,0.0,46.0,0.0,46.0
75,3,5,9378.6257246643,7602.348137995752,4015.15816370063,7317.205873264879,0.0,21.0,0.0,21.0
100,1,2,22741.465124022347,22741.465124022347,14157.291366906475,14157.291366906475,0.0,0.0,0.0,0.0
100,1,4,17834.959498130404,9368.031454149528,13541.709674657535,13541.709674657535,0.0,92.0,0.0,0.0
100,2,2,10879.61144684761,7602.348137995752,5790.477431648936,7317.205873264878,0.0,44.0,0.0,44.0
115,4,2,4590.646929918535,4561.408882797451,2618.5814111021336,4390.323523958928,0.0,5.0,0.0,5.0
287,1,6,5311.9044340543605,5114.38539674164,4002.1401451985944,5340.1650826446285,0.0,11.0,0.0,1.0
400,1,2,5046.726039585948,4548.586568284956,3539.3228417266187,3539.3228417266187,0.0,84.0,0.0,0.0
400,1,4,4494.001973187859,3747.2125816598113,3385.427418664384,3385.427418664384,0.0,80.0,0.0,0.0
400,2,2,2678.701108036143,2480.499168875813,1447.6193578956118,2439.0686244216263,0.0,32.0,0.0,32.0
439,1,9,2998.1497592721275,2270.5433154203115,993.4709250851405,2670.082541322314,0.0,141.0,0.0,71.0
1000,1,2,2150.5669336599103,2123.179585692804,1415.7291366906475,1415.7291366906475,0.0,14.0,0.0,0.0
1000,1,4,1791.100856551652,1778.148303356734,1354.1709674657534,1354.1709674657534,0.0,8.0,0.0,0.0
1000,2,2,1033.510498574051,1033.510498574051,579.047743162234,1045.3151247521257,0.0,0.0,0.0,8.0
