pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,243069.10753086416,243069.10753086416,222165.25653061224,222165.25653061224,0.0,0.0,0.0,0.0
10,1,4,165638.81925133688,9508.60854774864,108631.29736263737,18867.15919935108,0.0,182.0,0.0,54.0
10,2,2,89423.31572539735,10730.201655629138,56547.80172413794,23589.828578278586,0.0,86.0,0.0,22.0
17,7,7,15729.41695161123,10730.201656274607,10730.7896467601,11794.914289139295,1.0,10.0,0.0,1.0
50,1,2,48613.821516049386,48613.821516049386,44433.051310204086,44433.051310204086,0.0,0.0,0.0,0.0
50,1,4,33092.370940170935,9508.60854774864,21726.25947692308,18867.15919935108,0.0,142.0,0.0,14.0
50,2,2,20196.121859214065,10730.201655629138,11309.560344827587,11794.914289139293,0.0,46.0,0.0,14.0
75,3,5,8827.092635741266,7118.071758884597,3270.619706424042,5897.457144569647,0.0,21.0,0.0,9.0
100,1,2,24157.788606134967,24157.788606134967,22216.52565612245,22216.52565612245,0.0,0.0,0.0,0.0
100,1,4,16453.89598937583,9508.60854774864,10863.129739010988,9433.57959967554,0.0,92.0,0.0,28.0
100,2,2,10241.848609355247,7118.071758884597,5654.7801724137935,5897.4571445696465,0.0,44.0,0.0,28.0
115,4,2,4339.9810438030945,4254.003696436221,2133.012852003171,2948.7285722848233,1.0,5.0,0.0,13.0
287,1,6,4505.089056067527,4072.6329602107044,3039.2594851083404,3543.881929396894,0.0,33.0,0.0,1.0
400,1,2,5427.17188330337,4903.834736368045,5554.131413966837,5554.131413966837,0.0,42.0,0.0,0.0
400,1,4,4545.420534405297,3169.53618258288,2715.782434752747,2695.3084570501546,0.0,176.0,0.0,48.0
400,2,2,2543.08030483413,2357.1394646371064,1413.6950431034484,1814.6021983291223,0.0,32.0,0.0,16.0
439,1,9,2584.055988293259,2260.4071256498037,1266.3804116260749,1933.0265069544196,0.0,71.0,0.0,23.0
1000,1,2,2080.4332581831804,2043.8042930406828,2221.652565602041,2221.652565602041,0.0,18.0,0.0,0.0
1000,1,4,1818.1682137621187,1584.76809129144,1086.312973901099,1179.1974499594426,0.0,152.0,0.0,24.0
1000,2,2,1008.4513365277033,987.6074388825953,565.4780172413793,737.1821430712058,0.0,24.0,0.0,24.0
