pods,cpu,mem,tolerance_0.0001_efficiency,tolerance_0.0001_excess_pods,tolerance_0.1_efficiency,tolerance_0.1_excess_pods,tolerance_0.01_efficiency,tolerance_0.01_excess_pods,tolerance_0.001_efficiency,tolerance_0.001_excess_pods
10,1,2,736357.2476923077,0.0,736357.2476923077,0.0,736357.2476923077,0.0,736357.2476923077,0.0
10,1,4,736357.2476923077,0.0,736357.2476923077,0.0,736357.2476923077,0.0,736357.2476923077,0.0
10,2,2,368178.62384615385,0.0,368178.62384615385,0.0,368178.62384615385,0.0,368178.62384615385,0.0
17,7,7,55191.700697162145,0.0,54676.506805931494,0.0,54676.506805931494,0.0,55191.700697162145,0.0
50,1,2,146819.69662576687,0.0,146819.69662576687,0.0,146819.69662576687,0.0,146819.69662576687,0.0
50,1,4,146819.69662576687,0.0,146819.69662576687,0.0,146819.69662576687,0.0,146819.69662576687,0.0
50,2,2,72817.92347482123,0.0,72817.92347482123,0.0,72817.92347482123,0.0,72817.92347482123,0.0
75,3,5,31685.740038905096,0.0,31685.740038905096,0.0,31685.740038905096,0.0,31685.740038905096,0.0
100,1,2,72962.22728658536,0.0,72962.22728658536,0.0,72962.22728658536,0.0,72962.22728658536,0.0
100,1,4,72962.22728658536,0.0,72962.22728658536,0.0,72962.22728658536,0.0,72962.22728658536,0.0
100,2,2,37083.14953126211,0.0,37083.14953126211,0.0,37083.14953126211,0.0,37083.14953126211,0.0
115,4,2,15475.868159108148,0.0,15475.868159108148,0.0,15475.868159108148,0.0,15475.868159108148,0.0
287,1,6,16553.17303373388,1.0,16553.17303373388,1.0,16553.17303373388,1.0,16553.17303373388,1.0
400,1,2,18371.48163359306,0.0,18371.48163359306,0.0,18371.48163359306,0.0,18371.48163359306,0.0
400,1,4,18371.48163359306,0.0,18371.48163359306,0.0,18371.48163359306,0.0,18371.48163359306,0.0
400,2,2,8523.868979876726,0.0,8523.868979876726,0.0,8523.868979876726,0.0,8523.868979876726,0.0
439,1,9,8860.355339913282,0.0,8860.355339913282,0.0,8860.355339913282,0.0,8860.355339913282,0.0
1000,1,2,6816.544789645116,0.0,6816.544789645116,0.0,6816.544789645116,0.0,6816.544789645116,0.0
1000,1,4,6210.259075982299,0.0,6210.259075982299,0.0,6210.259075982299,0.0,6210.259075982299,0.0
1000,2,2,2918.6143861254614,0.0,2918.6143861254614,0.0,2918.6143861254614,0.0,2918.6143861254614,0.0
