pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,317558.02758064517,18833.322250091765,248214.77182926828,248214.77182926828,0.0,182.0,0.0,0.0
10,1,4,195597.9632554945,18192.026263778032,138258.01482517482,138258.01482517482,0.0,182.0,0.0,0.0
10,2,2,166827.37101604277,18833.322250091765,107662.8390070922,141931.52858460118,0.0,86.0,0.0,2.0
17,7,7,25046.740340851986,18833.322251224672,25046.740340851986,25046.740340851986,0.0,10.0,0.0,0.0
50,1,2,63511.605529032255,18833.322250091765,49642.95435609756,49642.95435609756,0.0,142.0,0.0,0.0
50,1,4,39119.592656593406,18192.026263778032,27651.60297062937,27651.60297062937,0.0,142.0,0.0,0.0
50,2,2,33920.11265494506,18833.322250091765,21532.56780141844,32753.429673369505,0.0,46.0,0.0,2.0
75,3,5,15353.996348415385,9218.887102635033,4787.243865030675,11717.778832978074,0.0,53.0,0.0,9.0
100,1,2,32966.32329335793,18833.322250091765,24821.47717804878,24821.47717804878,0.0,92.0,0.0,0.0
100,1,4,22495.182143433307,18192.026263778032,13825.801486013987,13825.801486013987,0.0,92.0,0.0,0.0
100,2,2,18035.589987696996,9218.887102635033,10766.28390070922,17031.783430152143,0.0,92.0,0.0,0.0
115,4,2,7506.482657752395,7587.663863609028,3122.11556415044,7341.285961272477,0.0,1.0,0.0,1.0
287,1,6,7799.837682817734,6607.251532470261,4468.0328471626435,4063.7432916633493,1.0,49.0,0.0,33.0
400,1,2,8718.662734518382,8839.172684685502,6205.3692944359755,6205.3692944359755,0.0,0.0,0.0,0.0
400,1,4,7470.107705273673,6859.0620799357985,3456.4503715034966,3456.4503715034966,0.0,32.0,0.0,0.0
400,2,2,4264.463021478955,4150.806046075272,2691.570975177305,4257.945857538036,0.0,10.0,0.0,0.0
439,1,9,4060.6086130274225,3651.5509926148147,1492.8192931751082,2539.8395572895934,0.0,50.0,0.0,9.0
1000,1,2,3353.5674041936522,3248.0121736890533,2482.1477177682928,2482.1477177682928,0.0,30.0,0.0,0.0
1000,1,4,2697.5225210500807,2697.5225210500807,1382.5801486013986,1382.5801486013986,8.0,8.0,0.0,0.0
1000,2,2,1604.0517616317325,1572.966306142563,1076.628390070922,1703.1783430152145,0.0,19.0,0.0,0.0
