pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,964626.1279620853,721465.5646551725,964626.1279620853,609554.108359133,964626.1279620853,0.0,1.0,0.0,1.0,0.0
5,1,1,270865.0043898156,240488.52143199235,192925.22540284361,203184.70295837632,193805.9890189019,0.0,1.0,0.0,1.0,0.0
6,1,1,240488.52143199235,240488.52143199235,160771.021195366,203184.70295837632,180926.13183204315,0.0,0.0,0.0,0.0,0.0
10,1,1,144293.11284482756,144293.11284482756,96462.61274881517,121910.82173374612,90920.51968762845,0.0,0.0,0.0,0.0,0.0
14,1,1,103066.50917047853,103066.50917047853,68901.86623464552,87079.15840020218,42724.413575257386,0.0,0.0,0.0,0.0,0.0
15,1,1,94250.29233882626,90183.1955313847,64308.408488678244,76194.26359326624,61571.50118768964,0.0,1.0,0.0,1.0,0.0
17,1,1,83365.01869817516,80162.84047733077,56742.713376736254,67728.23431945877,32264.643806245535,0.0,1.0,0.0,1.0,0.0
20,1,1,72146.55642241378,72146.55642241378,48231.30636255925,60955.41088235294,22476.08457630563,0.0,0.0,0.0,0.0,0.0
25,1,1,55930.72918319083,55140.83706270669,38585.04508815166,46888.777602725924,15881.86953977646,0.0,1.0,0.0,1.0,0.0
30,1,1,47652.67214709372,47652.67214709372,32154.204244339122,40636.940584795324,16867.35150044924,0.0,0.0,0.0,0.0,0.0
35,1,1,40416.45510204081,39588.46047842426,27560.74649385821,33864.117154951644,14166.007266642762,0.0,1.0,0.0,1.0,0.0
40,1,1,35574.92261689692,35574.92261689692,24115.653181279624,30477.70544117647,10525.840855576982,0.0,0.0,0.0,0.0,0.0
45,1,1,31380.041130548983,30879.07220976727,21436.13616289275,26502.352557837385,9432.391898851372,0.0,1.0,0.0,1.0,0.0
50,1,1,28381.519442136498,28381.519442136498,19292.522545971562,24382.164351702784,9154.78637648131,0.0,0.0,0.0,0.0,0.0
