pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1060083.9218750002,325959.1253651412,1060083.9218750002,562531.3628571428,1060083.9218750002,0.0,3.0,0.0,1.0,0.0
5,1,1,222215.25134529147,162979.56274342746,212016.78416666668,187510.45444444445,227686.52398523985,0.0,3.0,0.0,1.0,0.0
6,1,1,187510.45444444445,162979.56274342746,176680.65350115742,187510.45444444445,207281.74726522187,0.0,2.0,0.0,0.0,0.0
10,1,1,112506.27262857142,108653.0418154279,106008.39213541668,112506.27262857142,95271.43987904661,0.0,2.0,0.0,0.0,0.0
14,1,1,80361.62332361517,81489.78135649952,75720.28008078232,80361.62332361517,70050.42669743954,0.0,2.0,0.0,0.0,0.0
15,1,1,74689.37151148121,81489.78135649952,70672.26141203704,70316.4204017857,48002.9366483425,0.0,1.0,0.0,1.0,0.0
17,1,1,65934.88020997168,65191.82508276534,62357.87772130911,62503.484814814816,71672.35773678307,0.0,3.0,0.0,1.0,0.0
20,1,1,56253.136328571425,65191.82508276534,53004.196054687505,56253.136328571425,17929.13149619063,0.0,0.0,0.0,0.0,0.0
25,1,1,44888.884918032796,46565.589347813126,42403.35684166667,43271.64333051564,32868.43903044635,0.0,3.0,0.0,1.0,0.0
30,1,1,37502.090882539684,40744.89067824976,35336.13070601852,37502.090882539684,12975.194643410852,0.0,2.0,0.0,0.0,0.0
35,1,1,32086.613648416056,36217.680602137356,30288.11203231292,31251.742402998236,14592.096734054456,0.0,1.0,0.0,1.0,0.0
40,1,1,28126.568164285713,32595.912543816943,26502.098027343753,28126.568164285713,13392.89964445064,0.0,0.0,0.0,0.0,0.0
45,1,1,24966.264309849634,27163.26045216651,23557.42047067901,24457.8853605185,9232.757895595432,0.0,3.0,0.0,1.0,0.0
50,1,1,22501.254530285714,25073.778880003225,21201.678422916666,22501.254530285714,10035.975396597352,0.0,2.0,0.0,0.0,0.0
