pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,541388.0538373425,29072.508519407027,275048.80121621623,275048.80121621623,0.0,182.0,0.0,0.0
10,1,4,541388.0538373425,29072.508519407027,150922.87114503817,150922.87114503817,0.0,182.0,0.0,0.0
10,2,2,270694.02691867127,29072.508519407027,118135.87782101166,115299.43277153558,0.0,86.0,0.0,2.0
17,7,7,42748.89390376267,29072.508519407027,20346.958726332574,16397.34605463586,1.0,10.0,0.0,1.0
50,1,2,108327.24524409809,29072.508519407027,55009.76023243243,55009.76023243243,0.0,142.0,0.0,0.0
50,1,4,108327.24524409809,29072.508519407027,30184.5742351145,30184.5742351145,0.0,142.0,0.0,0.0
50,2,2,54874.23325206084,29072.508519407027,23627.175564202334,26607.5614088159,0.0,46.0,0.0,2.0
75,3,5,24196.578661751908,19248.667060356765,5228.2797319933,8198.673027061315,0.0,21.0,0.0,9.0
100,1,2,54874.23325206084,29072.508519407027,27504.880116216216,27504.880116216216,0.0,92.0,0.0,0.0
100,1,4,54874.23325206084,29072.508519407027,15092.287118320612,15092.287118320612,0.0,92.0,0.0,0.0
100,2,2,27878.945968265205,21748.194873918645,11813.587782101167,13835.93193258427,0.0,28.0,0.0,0.0
115,4,2,11980.526514575413,9949.723611637404,3409.747651299978,5963.763764044944,0.0,23.0,0.0,1.0
287,1,6,19278.502651329745,15739.177828099502,4858.680527788884,4707.734710820036,1.0,65.0,0.0,33.0
400,1,2,13813.583837498174,12090.861371194678,6876.220028969595,6876.220028969595,0.0,56.0,0.0,0.0
400,1,4,13813.583837498174,12090.861371194678,3773.071779580153,3773.071779580153,0.0,56.0,0.0,0.0
400,2,2,6767.156882678044,6463.782426148797,2953.396945525292,3458.9829831460675,0.0,18.0,0.0,0.0
439,1,9,11041.766447061022,9949.723611637404,1651.397166809094,2942.334194262522,0.0,48.0,0.0,9.0
1000,1,2,5102.850673060592,4819.553484413502,2750.488011581081,2750.488011581081,0.0,46.0,0.0,0.0
1000,1,4,5051.269848925849,4819.553484413502,1509.228711832061,1509.228711832061,0.0,46.0,0.0,0.0
1000,2,2,2223.3842330453235,2216.255296924652,1181.3587782101167,1383.593193258427,0.0,3.0,0.0,0.0
