instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.medium,us-west-2d,1,50.0,1,1,1,1.0,0.0,0.0157,20353.6113,0.0157,1,1296408.3621
t3.medium,us-west-2d,5,50.0,5,1,1,5.0,0.0,0.0785,101768.0564,0.0157,5,259281.6724
t3.medium,us-west-2d,6,50.0,6,1,1,6.0,0.0,0.0942,122121.6677,0.0157,6,216068.0604
t3.medium,us-west-2d,10,50.0,10,1,1,10.0,0.0,0.157,203536.1129,0.0157,10,129640.8362
t3.medium,us-west-2d,14,50.0,14,1,1,14.0,0.0,0.2198,284950.558,0.0157,14,92600.5973
t3.medium,us-west-2d,15,50.0,15,1,1,15.0,0.0,0.2355,305304.1693,0.0157,15,86427.2241
t3.medium,us-west-2d,17,50.0,17,1,1,17.0,0.0,0.2669,346011.3919,0.0157,17,76259.3154
t3.medium,us-west-2d,20,50.0,20,1,1,20.0,0.0,0.314,407072.2257,0.0157,20,64820.4181
t3.medium,us-west-2d,25,50.0,25,1,1,25.0,0.0,0.3925,508840.2821,0.0157,25,51856.3345
t3.medium,us-west-2d,30,50.0,30,1,1,30.0,0.0,0.471,610608.3386,0.0157,30,43213.6121
t3.medium,us-west-2d,35,50.0,35,1,1,35.0,0.0,0.5495,712376.395,0.0157,35,37040.2389
t3.medium,us-west-2d,40,50.0,40,1,1,40.0,0.0,0.628,814144.4514,0.0157,40,32410.2091
t3.medium,us-west-2d,45,50.0,45,1,1,45.0,0.0,0.7065,915912.5079,0.0157,45,28809.0747
t3.medium,us-west-2d,50,50.0,50,1,1,50.0,0.0,0.785,1017680.5643,0.0157,50,25928.1672
