instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,15.0,10,1,2,10.0,0.0,0.142,196786.35,0.0142,10,138581.9366
m6g.medium,ap-northeast-1d,10,5.0,10,1,4,10.0,0.0,0.146,197708.9612,0.0146,10,135417.0967
t2.large,ap-northeast-1c,10,40.0,10,2,2,10.0,0.0,0.362,217721.9514,0.0362,10,60144.1855
t3.2xlarge,ap-northeast-1c,17,50.0,17,7,7,17.0,0.0,2.1403,346011.3919,0.1259,17,9509.7002
c6g.medium,ap-northeast-1c,50,15.0,50,1,2,50.0,0.0,0.71,983931.75,0.0142,50,27716.3873
m6g.medium,ap-northeast-1d,50,5.0,50,1,4,50.0,0.0,0.73,988544.8062,0.0146,50,27083.4193
t2.large,ap-northeast-1c,50,40.0,50,2,2,50.0,0.0,1.81,1088609.7571,0.0362,50,12028.8371
t2.xlarge,ap-northeast-1a,75,50.0,75,3,5,75.0,0.0,5.43,1632914.6357,0.0724,75,4009.6124
c6g.medium,ap-northeast-1c,100,15.0,100,1,2,100.0,0.0,1.42,1967863.5,0.0142,100,13858.1937
m6g.medium,ap-northeast-1d,100,5.0,100,1,4,100.0,0.0,1.46,1977089.6125,0.0146,100,13541.7097
t2.large,ap-northeast-1c,100,40.0,100,2,2,100.0,0.0,3.62,2177219.5143,0.0362,100,6014.4185
t2.xlarge,ap-northeast-1a,115,50.0,115,4,2,115.0,0.0,8.326,2503802.4414,0.0724,115,2614.9646
r7a.medium,ap-northeast-1c,287,45.0,287,1,6,287.0,0.0,8.323,9625846.6233,0.029,287,4029.7411
c6g.medium,ap-northeast-1c,400,15.0,400,1,2,400.0,0.0,5.68,7871454.0,0.0142,400,3464.5484
m6g.medium,ap-northeast-1d,400,5.0,400,1,4,400.0,0.0,5.84,7908358.45,0.0146,400,3385.4274
t2.large,ap-northeast-1c,400,40.0,400,2,2,400.0,0.0,14.48,8708878.0571,0.0362,400,1503.6046
r6g.large,ap-northeast-1a,439,25.0,439,1,9,439.0,0.0,20.2818,8615821.9569,0.0462,439,967.6665
c6g.medium,ap-northeast-1c,1000,15.0,1000,1,2,1000.0,0.0,14.2,19678635.0,0.0142,1000,1385.8194
m6g.medium,ap-northeast-1d,1000,5.0,1000,1,4,1000.0,0.0,14.6,19770896.125,0.0146,1000,1354.171
t2.large,ap-northeast-1c,1000,40.0,1000,2,2,1000.0,0.0,36.2,21772195.1429,0.0362,1000,601.4419
