pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1474899.3695652175,1062730.2285714287,1474899.3695652175,942038.1674641148,1474899.3695652175,0.0,1.0,0.0,1.0,0.0
5,1,1,356503.60467625904,354243.40934744274,294979.8736231884,314012.7227538543,362959.1058823529,0.0,1.0,0.0,1.0,0.0
6,1,1,354243.40934744274,354243.40934744274,245816.56139291465,314012.7227538543,187494.29972135145,0.0,0.0,0.0,0.0,0.0
10,1,1,212546.04558730157,212546.04558730157,147489.93688405797,188407.63358851674,177330.23304615385,0.0,0.0,0.0,0.0,0.0
14,1,1,151818.60398445092,151818.60398445092,105349.95489500149,134576.88116394883,119159.95081869958,0.0,0.0,0.0,0.0,0.0
15,1,1,132841.2784970238,132841.2784970238,98326.62457326893,117754.77100777513,71950.4690886392,1.0,1.0,0.0,1.0,0.0
17,1,1,118081.13644914755,118081.13644914755,86758.78639486484,104670.90758461812,42165.68647783157,1.0,1.0,0.0,1.0,0.0
20,1,1,106273.02279365079,106273.02279365079,73744.96842391304,94203.81681818182,34726.14334802905,0.0,0.0,0.0,0.0,0.0
25,1,1,81748.47907391754,81748.47907391754,58995.97473623189,72464.47447694007,48620.91458467186,1.0,1.0,0.0,1.0,0.0
30,1,1,70848.68186948854,70848.68186948854,49163.312286634464,62802.54454013823,32122.82804965815,0.0,0.0,0.0,0.0,0.0
35,1,1,59040.56821967471,59040.56821967471,42139.98195800059,52335.45378492528,18979.80475332475,1.0,1.0,0.0,1.0,0.0
40,1,1,53136.51140079365,53136.51140079365,36872.48421195652,47101.90840909091,19851.31088109672,0.0,0.0,0.0,0.0,0.0
45,1,1,46205.662087796685,46205.662087796685,32775.54152442297,40958.18122574868,14612.514520007884,1.0,1.0,0.0,1.0,0.0
50,1,1,42509.20912,42509.20912,29497.987371014493,37681.52672535885,13017.931030871605,0.0,0.0,0.0,0.0,0.0
