pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,496230.7908641975,437622.0101851852,363869.5889130435,71795.79737609331,0.0,2.0,0.0,54.0
10,1,4,519946.9427942795,437622.0101851852,230790.60864864863,71795.79737609331,0.0,2.0,0.0,22.0
10,2,2,243269.84737991265,262573.20611111115,122719.35063241105,71795.79737609331,0.0,0.0,0.0,22.0
17,7,7,37866.06122171946,27154.9423154266,15621.683734222433,35897.89868804665,0.0,10.0,0.0,1.0
50,1,2,101867.92477319586,24609.8292632127,72773.91778695652,71795.79737609331,0.0,162.0,0.0,14.0
50,1,4,101970.17713052858,24609.8292632127,46158.12173333333,35897.898688046655,0.0,162.0,0.0,14.0
50,2,2,50676.39639739087,24609.8292632127,24543.87012964427,35897.898688046655,0.0,56.0,0.0,14.0
75,3,5,19552.53693865396,20345.749935428328,5247.636,17948.949344023324,0.0,10.0,0.0,9.0
100,1,2,50933.96238659793,24609.8292632127,36386.95889347826,35897.898688046655,0.0,112.0,0.0,28.0
100,1,4,51727.23771478604,24609.8292632127,23079.060866666667,17948.949344023327,0.0,112.0,0.0,28.0
100,2,2,25639.915309446253,24609.8292632127,12271.935064822135,17948.949344023327,0.0,6.0,0.0,28.0
115,4,2,11031.86175580222,11289.570365523045,3422.371304347826,8974.474672011664,1.0,0.0,0.0,13.0
287,1,6,18070.67664002244,18064.201612903227,6635.362213323626,5128.271241149521,0.0,1.0,0.0,7.0
400,1,2,12819.957654723126,12866.047758008719,9096.73972330163,10256.54248229904,0.0,4.0,0.0,48.0
400,1,4,12773.486419285966,12032.683393161738,5769.7652167792785,5522.753644314868,0.0,24.0,0.0,16.0
400,2,2,6445.333768453395,6426.4828076523645,3067.9837662302375,5522.753644314868,0.0,2.0,0.0,16.0
439,1,9,10056.209089555097,9229.466910113457,2590.9852099935783,3394.8600925160063,0.0,42.0,0.0,137.0
1000,1,2,5039.343149807939,5131.022682265985,3638.695889326087,4487.237336005832,0.0,4.0,0.0,24.0
1000,1,4,4896.5715010930035,4668.936480652777,2307.906086711712,2243.618668002916,0.0,48.0,0.0,24.0
1000,2,2,2492.6617025628325,2414.5952956160727,1227.193506494071,2243.618668002916,0.0,28.0,0.0,24.0
