pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1049155.2216494845,322815.8358244937,1049155.2216494845,554608.385915493,1022794.5376884422,0.0,3.0,0.0,1.0,0.0
5,1,1,219265.49137168142,161407.91797251688,209831.04412371136,184869.4621283255,131682.67812971343,0.0,3.0,0.0,1.0,0.0
6,1,1,184869.4621283255,161407.91797251688,174859.203465063,184869.4621283255,129001.93516377652,0.0,2.0,0.0,0.0,0.0
10,1,1,110921.67723943661,107605.27863495125,104915.52211340207,110921.67723943661,111302.28995751253,0.0,2.0,0.0,0.0,0.0
14,1,1,79229.76947398679,80703.95897119094,74939.65863665054,79229.76947398679,57718.184539399845,0.0,2.0,0.0,0.0,0.0
15,1,1,73657.82737339803,80703.95897119094,69943.68139747997,69326.04828345071,45860.05072014005,0.0,1.0,0.0,1.0,0.0
17,1,1,65022.13631780991,64563.16717454195,61715.01300253273,61623.15404277517,53266.23136918359,0.0,3.0,0.0,1.0,0.0
20,1,1,55460.838633802814,64563.16717454195,52457.76104381443,55460.838633802814,39596.48787597161,0.0,0.0,0.0,0.0,0.0
25,1,1,44264.02841490795,46116.54798476768,41966.208832989694,42662.183565297106,24827.39044117647,0.0,3.0,0.0,1.0,0.0
30,1,1,36973.892419405325,40351.97948559547,34971.84069873999,36973.892419405325,18475.705704501794,0.0,2.0,0.0,0.0,0.0
35,1,1,31638.46219755521,35868.42620867412,29975.863454660215,30811.577017040512,10000.269416541996,0.0,1.0,0.0,1.0,0.0
40,1,1,27730.419316901407,32281.583589681777,26228.880521907216,27730.419316901407,14205.09100155067,0.0,0.0,0.0,0.0,0.0
45,1,1,24616.911286023653,26901.319657063646,23314.560465826653,24113.40810191965,10844.264274709494,0.0,3.0,0.0,1.0,0.0
50,1,1,22184.335452394367,24831.987376820936,20983.1044185567,22184.335452394367,9519.592395272542,0.0,2.0,0.0,0.0,1.0
