instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
m8a.large,us-east-1b,5,25.0,10,1,2,10.0,0.0,0.0645,478632.211,0.0064,5,742065.4434
m8a.xlarge,us-east-1c,3,15.0,10,1,4,12.0,2.0,0.0774,574358.6532,0.0064,3,618387.8695
m8a.xlarge,us-east-1c,5,15.0,10,2,2,10.0,0.0,0.129,478632.211,0.0129,5,371032.7217
m8a.16xlarge,us-east-1b,2,1.0,17,7,7,18.0,1.0,0.8256,861537.9798,0.0459,2,57973.8628
m8a.large,us-east-1b,25,25.0,50,1,2,50.0,0.0,0.3225,2393161.055,0.0064,25,148413.0887
m8a.xlarge,us-east-1c,13,15.0,50,1,4,52.0,2.0,0.3354,2488887.4972,0.0064,13,142704.893
m8a.xlarge,us-east-1c,25,15.0,50,2,2,50.0,0.0,0.645,2393161.055,0.0129,25,74206.5443
m8a.metal-48xl,us-east-1d,2,1.0,75,3,5,128.0,53.0,2.4774,6126492.3008,0.0194,2,19319.9407
m8a.large,us-east-1b,50,25.0,100,1,2,100.0,0.0,0.645,4786322.11,0.0064,50,74206.5443
m8a.xlarge,us-east-1c,25,15.0,100,1,4,100.0,0.0,0.645,4786322.11,0.0064,25,74206.5443
m8a.xlarge,us-east-1c,50,15.0,100,2,2,100.0,0.0,1.29,4786322.11,0.0129,50,37103.2722
m8a.xlarge,us-east-1c,115,15.0,115,4,2,115.0,0.0,2.967,5504270.4265,0.0258,115,16131.8575
m8a.metal-48xl,us-east-1d,3,1.0,287,1,6,384.0,97.0,3.7161,18379476.9024,0.0097,3,12879.9605
m8a.large,us-east-1b,200,25.0,400,1,2,400.0,0.0,2.58,19145288.44,0.0064,200,18551.6361
m8a.xlarge,us-east-1c,100,15.0,400,1,4,400.0,0.0,2.58,19145288.44,0.0064,100,18551.6361
m8a.xlarge,us-east-1c,200,15.0,400,2,2,400.0,0.0,5.16,19145288.44,0.0129,200,9275.818
r8a.48xlarge,us-east-1c,3,1.0,439,1,9,510.0,71.0,6.7272,24104220.321,0.0132,3,7025.6834
m8a.large,us-east-1b,500,25.0,1000,1,2,1000.0,0.0,6.45,47863221.1,0.0064,500,7420.6544
m8a.xlarge,us-east-1c,250,15.0,1000,1,4,1000.0,0.0,6.45,47863221.1,0.0064,250,7420.6544
m8a.xlarge,us-east-1c,500,15.0,1000,2,2,1000.0,0.0,12.9,47863221.1,0.0129,500,3710.3272
