instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
m8a.medium,us-east-1b,10,50.0,10,1,2,10.0,0.0,0.065,478632.211,0.0065,10,736357.2477
m8a.medium,us-east-1b,10,50.0,10,1,4,10.0,0.0,0.065,478632.211,0.0065,10,736357.2477
m8a.large,us-east-1b,10,25.0,10,2,2,10.0,0.0,0.129,478632.211,0.0129,10,371032.7217
m8a.2xlarge,us-east-1b,17,5.0,17,7,7,17.0,0.0,0.8874,813674.7587,0.0522,17,53936.4673
m8a.medium,us-east-1b,50,50.0,50,1,2,50.0,0.0,0.325,2393161.055,0.0065,50,147271.4495
m8a.medium,us-east-1b,50,50.0,50,1,4,50.0,0.0,0.325,2393161.055,0.0065,50,147271.4495
m8a.large,us-east-1b,50,25.0,50,2,2,50.0,0.0,0.645,2393161.055,0.0129,50,74206.5443
m8a.xlarge,us-east-1c,75,15.0,75,3,5,75.0,0.0,1.935,3589741.5825,0.0258,75,24735.5148
m8a.medium,us-east-1b,100,50.0,100,1,2,100.0,0.0,0.65,4786322.11,0.0065,100,73635.7248
m8a.medium,us-east-1b,100,50.0,100,1,4,100.0,0.0,0.65,4786322.11,0.0065,100,73635.7248
m8a.large,us-east-1b,100,25.0,100,2,2,100.0,0.0,1.29,4786322.11,0.0129,100,37103.2722
m8a.xlarge,us-east-1c,115,15.0,115,4,2,115.0,0.0,2.967,5504270.4265,0.0258,115,16131.8575
m8a.large,us-east-1b,287,25.0,287,1,6,287.0,0.0,3.7023,13736744.4557,0.0129,287,12927.9694
m8a.medium,us-east-1b,400,50.0,400,1,2,400.0,0.0,2.6,19145288.44,0.0065,400,18408.9312
m8a.medium,us-east-1b,400,50.0,400,1,4,400.0,0.0,2.6,19145288.44,0.0065,400,18408.9312
m8a.large,us-east-1b,400,25.0,400,2,2,400.0,0.0,5.16,19145288.44,0.0129,400,9275.818
x2gd.medium,us-east-1f,439,50.0,439,1,9,439.0,0.0,7.6386,8688468.3354,0.0174,439,2590.9852
m8a.medium,us-east-1b,1000,50.0,1000,1,2,1000.0,0.0,6.5,47863221.1,0.0065,1000,7363.5725
m8a.medium,us-east-1b,1000,50.0,1000,1,4,1000.0,0.0,6.5,47863221.1,0.0065,1000,7363.5725
m8a.large,us-east-1b,1000,25.0,1000,2,2,1000.0,0.0,12.9,47863221.1,0.0129,1000,3710.3272
