pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1433352.908450704,1052866.1871657753,1433352.908450704,1052866.1871657753,1211524.4821428573,0.0,1.0,0.0,1.0,0.0
5,1,1,384139.54302325577,350955.39601901366,286670.58140845073,350955.39601901366,390525.62025316455,0.0,1.0,0.0,1.0,0.0
6,1,1,350955.39601901366,350955.39601901366,238892.15121283257,350955.39601901366,230075.61632302403,0.0,0.0,0.0,0.0,0.0
10,1,1,210573.23754010693,210573.23754010693,143335.2907746479,210573.23754010693,117322.43755841123,0.0,0.0,0.0,0.0,0.0
14,1,1,150409.45541853108,150409.45541853108,102382.35053176201,150409.45541853108,79737.52273632502,0.0,0.0,0.0,0.0,0.0
15,1,1,135995.3959568114,131608.27347927805,95556.86050078248,131608.27347927805,104484.62371580643,0.0,1.0,0.0,1.0,0.0
17,1,1,120437.82758744522,116985.1320063379,84314.87691895317,116985.1320063379,59580.61174402978,0.0,1.0,0.0,1.0,0.0
20,1,1,105286.61879679143,105286.61879679143,71667.64536971832,105286.61879679143,47136.1142678348,0.0,0.0,0.0,0.0,0.0
25,1,1,82628.65991617771,80989.70676834477,57334.11629295775,80989.70676834477,33018.46890748489,0.0,1.0,0.0,1.0,0.0
30,1,1,70191.07919191918,70191.07919191918,47778.43025039124,70191.07919191918,29629.49694308279,0.0,0.0,0.0,0.0,0.0
35,1,1,59268.452989616904,58304.15926367895,40952.9402127048,58492.565994916484,18820.381603784797,0.0,1.0,0.0,1.0,0.0
40,1,1,52401.92260475651,52401.92260475651,35833.82268485916,52643.309398395715,18217.85597639485,0.0,0.0,0.0,0.0,0.0
45,1,1,46060.26208058702,45399.99380436798,31852.286833594157,45776.79078171912,15075.243928046677,0.0,1.0,0.0,1.0,0.0
50,1,1,41693.23325392886,41693.23325392886,28667.058149295775,42114.64751657754,14281.432161087867,0.0,0.0,0.0,0.0,0.0
