pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1347921.2781456953,1097573.842622951,1347921.2781456953,878955.2544642857,1347921.2781456953,0.0,1.0,0.0,1.0,0.0
5,1,1,330911.52621035057,365857.9473588343,269584.2553642384,292985.08506944444,375322.67639902676,0.0,1.0,0.0,1.0,0.0
6,1,1,292985.08506944444,365857.9473588343,224653.54617365712,292985.08506944444,191700.9025997151,0.0,0.0,0.0,0.0,0.0
10,1,1,219514.76839344262,219514.76839344262,134792.12774834438,175791.05098214283,106340.5793544458,0.0,0.0,0.0,0.0,0.0
14,1,1,151818.60398445092,151818.60398445092,96280.0912285444,125565.03644314871,60791.771519370464,0.0,0.0,0.0,0.0,0.0
15,1,1,136179.54300062775,131536.35434675834,89861.41848417955,109869.40687779017,59393.10629614713,0.0,1.0,0.0,1.0,0.0
17,1,1,118560.28144102615,116034.66961294049,79289.48690391621,97661.69502314815,56772.72762527233,0.0,1.0,0.0,1.0,0.0
20,1,1,103801.55714728682,103801.55714728682,67396.0638576159,87895.52551339284,39303.24833433374,0.0,0.0,0.0,0.0,0.0
25,1,1,78859.84023738335,78859.84023738335,53916.85108344371,67611.94270393069,31025.363330188677,1.0,1.0,0.0,1.0,0.0
30,1,1,67971.57803722504,67971.57803722504,44930.709242089775,58597.017003968256,30823.943756786102,0.0,0.0,0.0,0.0,0.0
35,1,1,55998.6654074198,55998.6654074198,38512.03649141776,48830.847504684745,17784.54170140205,1.0,1.0,0.0,1.0,0.0
40,1,1,50113.775722305385,50113.775722305385,33698.03192880795,43947.76275669642,20494.88835350043,0.0,0.0,0.0,0.0,0.0
45,1,1,43087.112456829265,43055.951360268424,29953.80616139318,38215.445875810154,17566.77580835153,1.0,1.0,0.0,1.0,0.0
50,1,1,39382.719600000004,39360.378814814816,26958.42554437086,35158.21020357143,13768.734199486302,0.0,0.0,0.0,0.0,0.0
