instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,us-east-1f,1,25.0,1,1,1,2.0,1.0,0.0195,39377.1954,0.0098,1,1009671.6777
t4g.large,us-east-1f,3,25.0,5,1,1,6.0,1.0,0.0585,118131.5863,0.0098,3,336557.2259
t4g.large,us-east-1f,3,25.0,6,1,1,6.0,0.0,0.0585,118131.5863,0.0098,3,336557.2259
t4g.large,us-east-1f,5,25.0,10,1,1,10.0,0.0,0.0975,196885.9771,0.0098,5,201934.3355
t4g.large,us-east-1f,7,25.0,14,1,1,14.0,0.0,0.1365,275640.368,0.0098,7,144238.8111
t4g.large,us-east-1f,8,25.0,15,1,1,16.0,1.0,0.156,315017.5634,0.0098,8,126208.9597
t4g.large,us-east-1f,9,25.0,17,1,1,18.0,1.0,0.1755,354394.7589,0.0098,9,112185.742
t4g.large,us-east-1f,10,25.0,20,1,1,20.0,0.0,0.195,393771.9543,0.0098,10,100967.1678
t4g.large,us-east-1f,13,25.0,25,1,1,26.0,1.0,0.2535,511903.5406,0.0098,13,77667.0521
t4g.large,us-east-1f,15,25.0,30,1,1,30.0,0.0,0.2925,590657.9314,0.0098,15,67311.4452
t4g.large,us-east-1f,18,25.0,35,1,1,36.0,1.0,0.351,708789.5177,0.0098,18,56092.871
t4g.large,us-east-1f,20,25.0,40,1,1,40.0,0.0,0.39,787543.9086,0.0098,20,50483.5839
t4g.large,us-east-1f,23,25.0,45,1,1,46.0,1.0,0.4485,905675.4949,0.0098,23,43898.7686
t4g.large,us-east-1f,25,25.0,50,1,1,50.0,0.0,0.4875,984429.8857,0.0098,25,40386.8671
