pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,496230.7908641975,56881.90769045613,363869.5889130435,57756.572266197596,0.0,86.0,0.0,54.0
10,1,4,531046.9337078652,56881.90769045613,232888.7050909091,133735.8424063268,0.0,86.0,0.0,6.0
10,2,2,244873.82439560443,56881.90769045613,122236.20358267716,57756.572266197596,0.0,38.0,0.0,22.0
17,7,7,37705.75780800919,27435.523944970108,25362.455555232475,28878.286133098794,0.0,10.0,0.0,1.0
50,1,2,101867.92477319586,56881.90769045613,72773.91778695652,57756.572266197596,0.0,46.0,0.0,14.0
50,1,4,106737.07565492322,56881.90769045613,46577.741021818176,38210.240685954974,0.0,46.0,0.0,6.0
50,2,2,50752.79297487436,48609.66481538619,24447.240719685036,28878.286133098798,0.0,6.0,0.0,14.0
75,3,5,21773.712108339314,18508.449678884714,5332.963414634146,14439.143066549399,1.0,21.0,0.0,9.0
100,1,2,50933.96238659793,48609.66481538619,36386.95889347826,28878.286133098798,0.0,12.0,0.0,28.0
100,1,4,54557.51714186771,48609.66481538619,23288.870510909088,20574.74498513441,0.0,12.0,0.0,4.0
100,2,2,25639.915309446253,15501.206001967857,12223.620359842518,14439.143066549399,0.0,72.0,0.0,28.0
115,4,2,11026.916395831,11524.793245549865,3478.0196182396603,7219.5715332746995,1.0,0.0,0.0,13.0
287,1,6,18508.449678884714,15501.206001967857,6635.362213323626,6635.362213323626,1.0,57.0,0.0,0.0
400,1,2,12819.957654723126,13037.398515943947,9096.73972330163,8250.938895171084,0.0,8.0,0.0,48.0
400,1,4,13297.09011366194,13037.398515943947,5822.217627840909,5349.433696007371,0.0,8.0,0.0,0.0
400,2,2,6578.955350618969,6555.805625224064,3055.9050899852364,4442.813251245969,0.0,1.0,0.0,16.0
439,1,9,10531.624702182524,9315.694707795408,2590.9852099935783,3377.094730657461,0.0,56.0,0.0,137.0
1000,1,2,5032.898976982097,5052.492868853546,3638.695889326087,3609.7857666373498,0.0,34.0,0.0,24.0
1000,1,4,5151.468396786817,4926.994183076714,2328.8870511363634,2139.7734784176905,0.0,44.0,0.0,0.0
1000,2,2,2559.5416227748515,2425.7538730801953,1222.362035996063,1804.8928833186749,0.0,50.0,0.0,24.0
