instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.small,us-west-2d,10,50.0,10,1,2,10.0,0.0,0.076,203536.1129,0.0076,10,267810.6748
m6g.medium,us-west-2d,10,5.0,10,1,4,10.0,0.0,0.135,197708.9612,0.0135,10,146451.0824
c6a.large,us-west-2d,10,50.0,10,2,2,10.0,0.0,0.26,303609.206,0.026,10,116772.7715
c8gn.2xlarge,us-west-2d,17,40.0,17,7,7,17.0,0.0,1.4433,523344.1254,0.0849,17,21329.5563
t3.small,us-west-2d,50,50.0,50,1,2,50.0,0.0,0.38,1017680.5643,0.0076,50,53562.135
m6g.medium,us-west-2d,50,5.0,50,1,4,50.0,0.0,0.675,988544.8062,0.0135,50,29290.2165
c6a.large,us-west-2d,50,50.0,50,2,2,50.0,0.0,1.3,1518046.03,0.026,50,23354.5543
c5ad.xlarge,us-west-2d,75,20.0,75,3,5,75.0,0.0,4.5975,1755721.6875,0.0613,75,5091.8157
t3.small,us-west-2d,100,50.0,100,1,2,100.0,0.0,0.76,2035361.1286,0.0076,100,26781.0675
m6g.medium,us-west-2d,100,5.0,100,1,4,100.0,0.0,1.35,1977089.6125,0.0135,100,14645.1082
c6a.large,us-west-2d,100,50.0,100,2,2,100.0,0.0,2.6,3036092.06,0.026,100,11677.2772
c5ad.xlarge,us-west-2d,115,20.0,115,4,2,115.0,0.0,7.0495,2692106.5875,0.0613,115,3320.7493
r7g.medium,us-west-2a,287,50.0,287,1,6,287.0,0.0,5.3095,7323745.212,0.0185,287,4806.1543
t3.small,us-west-2d,400,50.0,400,1,2,400.0,0.0,3.04,8141444.5143,0.0076,400,6695.2669
m6g.medium,us-west-2d,400,5.0,400,1,4,400.0,0.0,5.4,7908358.45,0.0135,400,3661.2771
c6a.large,us-west-2d,400,50.0,400,2,2,400.0,0.0,10.4,12144368.24,0.026,400,2919.3193
x2gd.medium,us-west-2a,439,50.0,439,1,9,439.0,0.0,12.2042,8688468.3354,0.0278,439,1621.6958
t3.small,us-west-2d,1000,50.0,1000,1,2,1000.0,0.0,7.6,20353611.2857,0.0076,1000,2678.1067
m6g.medium,us-west-2d,1000,5.0,1000,1,4,1000.0,0.0,13.5,19770896.125,0.0135,1000,1464.5108
c6a.large,us-west-2d,1000,50.0,1000,2,2,1000.0,0.0,26.0,30360920.6,0.026,1000,1167.7277
