pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,695686.3531976745,582277.6289537713,683760.3014285713,582277.6289537713,0.0,2.0,0.0,2.0
10,1,4,695686.3531976745,582277.6289537713,683760.3014285713,582277.6289537713,0.0,2.0,0.0,2.0
10,2,2,285085.0475225225,349366.5773722628,341880.1507142857,349366.5773722628,0.0,0.0,0.0,0.0
17,7,7,51539.44222794117,35299.96393539346,49135.83933887691,35299.96393539346,0.0,10.0,0.0,10.0
50,1,2,139137.2706395349,139137.2706395349,136752.0602857143,134371.76052779338,0.0,0.0,0.0,2.0
50,1,4,139137.2706395349,139137.2706395349,136752.0602857143,134371.76052779338,0.0,0.0,0.0,2.0
50,2,2,52566.99960586155,68768.99583333335,68376.03014285715,69873.31547445255,0.0,0.0,0.0,0.0
75,3,5,29587.20473511776,23541.990605479314,23291.10515815085,23559.372465052173,0.0,21.0,0.0,21.0
100,1,2,68967.17737752163,68967.17737752163,68376.03014285715,69873.31547445255,0.0,0.0,0.0,0.0
100,1,4,68967.17737752163,68967.17737752163,68376.03014285715,69873.31547445255,0.0,0.0,0.0,0.0
100,2,2,25639.915309446253,33153.16277620004,34188.01507142858,34936.65773722628,0.0,3.0,0.0,0.0
115,4,2,11166.125851813766,14321.301307561114,15189.851190098383,15189.851190098383,0.0,3.0,0.0,0.0
287,1,6,14468.225241192898,15026.755337184479,11912.200373320062,14135.623479031306,1.0,11.0,0.0,33.0
400,1,2,17022.876231461392,15542.02529549292,17094.00753571429,17468.32886861314,0.0,38.0,0.0,0.0
400,1,4,17022.876231461392,15542.02529549292,17094.00753571429,17468.32886861314,0.0,38.0,0.0,0.0
400,2,2,6307.254807692308,7036.742836560373,8547.003767857144,8734.16443430657,0.0,71.0,0.0,0.0
439,1,9,7993.797273548196,5766.755789550745,2576.179580222187,6381.138307208338,1.0,163.0,0.0,71.0
1000,1,2,6643.14856555955,6123.043802530415,6837.603014285714,6987.331547445256,0.0,82.0,0.0,0.0
1000,1,4,6643.14856555955,6123.043802530415,6837.603014285714,6987.331547445256,0.0,82.0,0.0,0.0
1000,2,2,3060.037704482718,3057.2758097428905,3418.801507142857,3493.665773722628,0.0,1.0,0.0,0.0
